elapsed_s,frontier_x_m,frontier_y_m
15.14,-2.0641,-1.0915
15.14,-1.8141,-1.1415
15.14,-1.9641,-1.0415
15.14,0.3359,0.6585
16.19,-2.0641,-1.0915
16.19,-1.8141,-1.1415
16.19,-1.9641,-1.0415
16.19,0.3359,0.6585
18.19,-2.0641,-1.0915
18.19,-1.8141,-1.1415
18.19,-1.9641,-1.0415
18.19,0.3359,0.6585
20.39,-2.0641,-1.0915
20.39,-1.8141,-1.1415
20.39,-1.9641,-1.0415
20.39,0.3359,0.6585
21.76,-2.0641,-1.0915
21.76,-1.8141,-1.1415
21.76,-1.9641,-1.0415
21.76,0.3359,0.6585
23.62,-2.0641,-1.0915
23.62,-1.8141,-1.1415
23.62,-1.9641,-1.0415
23.62,0.3359,0.6585
24.83,-2.0641,-1.0915
24.83,-1.8141,-1.1415
24.83,-1.9641,-1.0415
24.83,0.3359,0.6585
26.75,-2.0641,-1.0915
26.75,-1.8141,-1.1415
26.75,-1.9641,-1.0415
26.75,0.3359,0.6585
28.04,-2.0641,-1.0915
28.04,-1.8141,-1.1415
28.04,-1.9641,-1.0415
28.04,0.3359,0.6585
29.62,-2.1141,0.5041
