elapsed_s,area_m2,percent_known,known_cells,total_cells
8.93,3.745,66.22,1498,2262
10.64,3.745,66.22,1498,2262
11.74,3.745,66.22,1498,2262
12.60,3.745,66.22,1498,2262
12.95,3.745,66.22,1498,2262
13.97,3.745,66.22,1498,2262
15.05,3.745,66.22,1498,2262
16.69,3.745,66.22,1498,2262
16.92,3.745,66.22,1498,2262
17.95,3.745,66.22,1498,2262
18.97,3.745,66.22,1498,2262
19.93,3.745,66.22,1498,2262
20.93,3.745,66.22,1498,2262
21.92,3.745,66.22,1498,2262
22.94,3.745,66.22,1498,2262
23.91,3.745,66.22,1498,2262
24.92,4.538,80.24,1815,2262
25.97,4.755,82.66,1902,2301
26.98,4.755,82.66,1902,2301
27.92,4.805,83.53,1922,2301
28.91,4.848,84.27,1939,2301
29.92,4.998,84.70,1999,2360
30.96,5.163,87.50,2065,2360
32.16,5.225,87.08,2090,2400
