elapsed_s,frontier_x_m,frontier_y_m
11.39,-0.9909,-0.7571
11.39,0.4591,-0.6571
11.39,-1.6409,-0.3571
11.39,-1.0909,0.7429
11.39,0.5091,0.7929
13.56,-0.9909,-0.7571
13.56,0.4591,-0.6571
13.56,-1.6409,-0.3571
13.56,-1.0909,0.7429
13.56,0.5091,0.7929
14.94,-0.9909,-0.7571
14.94,0.4591,-0.6571
14.94,-1.6409,-0.3571
14.94,-1.0909,0.7429
14.94,0.5091,0.7929
16.12,-0.9909,-0.7571
16.12,0.4591,-0.6571
16.12,-1.6409,-0.3571
16.12,-1.0909,0.7429
16.12,0.5091,0.7929
17.43,-0.9909,-0.7571
17.43,0.4591,-0.6571
17.43,-1.6409,-0.3571
17.43,-1.0909,0.7429
17.43,0.5091,0.7929
18.87,-0.9909,-0.7571
18.87,0.4591,-0.6571
18.87,-1.6409,-0.3571
18.87,-1.0909,0.7429
18.87,0.5091,0.7929
21.10,-0.9909,-0.7571
21.10,0.4591,-0.6571
21.10,-1.6409,-0.3571
21.10,-1.0909,0.7429
21.10,0.5091,0.7929
23.21,-0.9909,-0.7571
23.21,0.4591,-0.6571
23.21,-1.6409,-0.3571
23.21,-1.0909,0.7429
23.21,0.5091,0.7929
25.53,-0.9909,-0.7571
25.53,0.4591,-0.6571
25.53,-1.6409,-0.3571
25.53,-1.0909,0.7429
25.53,0.5091,0.7929
27.39,-0.9909,-0.7571
27.39,0.4591,-0.6571
27.39,-1.6409,-0.3571
27.39,-1.0909,0.7429
27.39,0.5091,0.7929
29.40,-0.9362,-0.1607
29.40,-1.3362,0.7893
31.38,-0.9362,-0.1607
31.38,-1.3362,0.7893
33.22,-2.0362,-0.8149
33.22,-1.7362,-0.8149
38.03,-1.3362,0.5334
39.38,-1.3362,0.5334
42.48,-1.3862,0.4826
