elapsed_s,frontier_x_m,frontier_y_m
3.57,-1.3415,-0.7342
3.57,0.1585,-0.9342
3.57,0.4085,-0.7842
3.57,0.5085,-0.9842
3.57,0.1085,-0.7342
3.57,0.6085,-0.5342
3.57,-1.8415,-0.0342
3.57,-0.9915,0.3658
3.57,-1.1915,0.6658
3.57,-0.7415,0.6658
6.65,-1.3415,-0.7342
6.65,0.1585,-0.9342
6.65,0.4085,-0.7842
6.65,0.5085,-0.9842
6.65,0.1085,-0.7342
6.65,0.6085,-0.5342
6.65,-1.8415,-0.0342
6.65,-0.9915,0.3658
6.65,-1.1915,0.6658
6.65,-0.7415,0.6658
9.63,-1.3415,-0.7342
9.63,0.1585,-0.9342
9.63,0.4085,-0.7842
9.63,0.5085,-0.9842
9.63,0.1085,-0.7342
9.63,0.6085,-0.5342
9.63,-1.8415,-0.0342
9.63,-0.9915,0.3658
9.63,-1.1915,0.6658
9.63,-0.7415,0.6658
10.94,-1.3415,-0.7342
10.94,0.1585,-0.9342
10.94,0.4085,-0.7842
10.94,0.5085,-0.9842
10.94,0.1085,-0.7342
10.94,0.6085,-0.5342
10.94,-1.8415,-0.0342
10.94,-0.9915,0.3658
10.94,-1.1915,0.6658
10.94,-0.7415,0.6658
11.99,-1.3415,-0.7342
11.99,0.1585,-0.9342
11.99,0.4085,-0.7842
11.99,0.5085,-0.9842
11.99,0.1085,-0.7342
11.99,0.6085,-0.5342
11.99,-1.8415,-0.0342
11.99,-0.9915,0.3658
11.99,-1.1915,0.6658
11.99,-0.7415,0.6658
14.64,-1.3415,-0.7342
14.64,0.1585,-0.9342
14.64,0.4085,-0.7842
14.64,0.5085,-0.9842
14.64,0.1085,-0.7342
14.64,0.6085,-0.5342
14.64,-1.8415,-0.0342
14.64,-0.9915,0.3658
14.64,-1.1915,0.6658
14.64,-0.7415,0.6658
16.30,-1.3415,-0.7342
16.30,0.1585,-0.9342
16.30,0.4085,-0.7842
16.30,0.5085,-0.9842
16.30,0.1085,-0.7342
16.30,0.6085,-0.5342
16.30,-1.8415,-0.0342
16.30,-0.9915,0.3658
16.30,-1.1915,0.6658
16.30,-0.7415,0.6658
18.21,-1.3415,-0.7342
18.21,0.1585,-0.9342
18.21,0.4085,-0.7842
18.21,0.5085,-0.9842
18.21,0.1085,-0.7342
18.21,0.6085,-0.5342
18.21,-1.8415,-0.0342
18.21,-0.9915,0.3658
18.21,-1.1915,0.6658
18.21,-0.7415,0.6658
20.19,-1.3415,-0.7342
20.19,0.1585,-0.9342
20.19,0.4085,-0.7842
20.19,0.5085,-0.9842
20.19,0.1085,-0.7342
20.19,0.6085,-0.5342
20.19,-1.8415,-0.0342
20.19,-0.9915,0.3658
20.19,-1.1915,0.6658
20.19,-0.7415,0.6658
21.95,-1.3415,-0.7342
21.95,0.1585,-0.9342
21.95,0.4085,-0.7842
21.95,0.5085,-0.9842
21.95,0.1085,-0.7342
21.95,0.6085,-0.5342
21.95,-1.8415,-0.0342
21.95,-0.9915,0.3658
21.95,-1.1915,0.6658
21.95,-0.7415,0.6658
24.03,-1.3415,-0.7342
24.03,0.1585,-0.9342
24.03,0.4085,-0.7842
24.03,0.5085,-0.9842
24.03,0.1085,-0.7342
24.03,0.6085,-0.5342
24.03,-1.8415,-0.0342
24.03,-0.9915,0.3658
24.03,-1.1915,0.6658
24.03,-0.7415,0.6658
26.76,0.2585,-0.9108
26.76,-0.9415,-0.8608
26.76,-0.7915,-0.9108
26.76,0.1585,-0.9608
26.76,-1.8415,-0.5608
26.76,-1.8915,-0.1108
26.76,-1.5415,-0.0608
26.76,-1.0915,0.1892
26.76,-1.0415,0.3392
26.76,-1.2415,0.6892
28.05,0.2585,-0.9111
28.05,0.1585,-0.9611
28.05,-1.8415,-0.5611
28.05,-1.8415,-0.1111
28.05,-1.0915,0.1889
28.05,-1.0415,0.3389
28.05,-1.2915,0.6889
31.45,0.1585,-0.9705
31.45,0.2585,-0.9205
31.45,-1.7915,-0.5705
31.45,-1.8415,-0.1205
31.45,-1.6915,0.2295
31.45,-1.0415,0.5795
33.88,-1.8118,-0.5283
33.88,-1.6618,0.2217
33.88,-1.8118,0.6217
33.88,0.7382,0.9217
36.30,-1.8118,-0.5283
36.30,-1.7118,0.2217
36.30,0.7382,0.9717
38.55,-1.8118,-0.5283
38.55,-1.7118,0.2217
38.55,-1.7618,0.6217
38.55,0.7382,0.9717
41.08,-1.8118,-0.5283
41.08,-1.7118,0.2217
41.08,-1.7618,0.6217
41.08,0.7382,0.9717
42.20,-1.8118,-0.5283
42.20,-1.7118,0.2217
42.20,-1.7618,0.6217
42.20,0.7382,0.9717
43.84,-1.8118,-0.5283
43.84,-1.7118,0.2217
43.84,-1.7618,0.6217
43.84,0.7382,0.9717
46.08,-1.8118,-0.5283
46.08,-1.7118,0.2217
46.08,-1.7618,0.6217
46.08,0.7382,0.9717
48.79,-1.8118,-0.5283
48.79,-1.7118,0.2217
48.79,-1.7618,0.6217
48.79,0.7382,0.9717
50.11,-1.8118,-0.5283
50.11,-1.7118,0.2217
50.11,-1.7618,0.6217
50.11,0.7382,0.9717
52.00,-1.8118,-0.5283
52.00,-1.9618,-0.1783
52.00,-1.6118,-0.1283
52.00,-1.7118,0.2217
52.00,-1.7618,0.6217
52.00,0.7382,1.0717
53.93,-1.8118,-0.5283
53.93,-1.9618,-0.1783
53.93,-1.6118,-0.1283
53.93,-1.7118,0.2217
53.93,-1.7618,0.6217
53.93,0.7382,1.0717
56.13,-1.8118,-0.5283
56.13,-1.9618,-0.1783
56.13,-1.6118,-0.1283
56.13,-1.7118,0.2217
56.13,-1.7618,0.6217
56.13,0.7382,1.0717
58.19,-1.8118,-0.5283
58.19,-1.9618,-0.1783
58.19,-1.6118,-0.1283
58.19,-1.7118,0.2217
