elapsed_s,frontier_x_m,frontier_y_m
3.30,-1.6888,-0.6507
3.30,0.7112,-0.7007
3.30,0.6612,-0.3007
3.30,-1.9888,-0.2507
3.30,-1.2888,0.7493
3.30,0.6112,0.8993
3.30,-0.7388,0.9493
3.30,0.5112,1.0993
4.92,-1.6888,-0.6507
4.92,0.7112,-0.7007
4.92,0.6612,-0.3007
4.92,-1.9888,-0.2507
4.92,-1.2888,0.7493
4.92,0.6112,0.8993
4.92,-0.7388,0.9493
4.92,0.5112,1.0993
6.60,-1.6888,-0.6507
6.60,0.7112,-0.7007
6.60,0.6612,-0.3007
6.60,-1.9888,-0.2507
6.60,-1.2888,0.7493
6.60,0.6112,0.8993
6.60,-0.7388,0.9493
6.60,0.5112,1.0993
9.46,-1.6888,-0.6507
9.46,0.7112,-0.7007
9.46,0.6612,-0.3007
9.46,-1.9888,-0.2507
9.46,-1.2888,0.7493
9.46,0.6112,0.8993
9.46,-0.7388,0.9493
9.46,0.5112,1.0993
11.16,-1.6888,-0.6507
11.16,0.7112,-0.7007
11.16,0.6612,-0.3007
11.16,-1.9888,-0.2507
11.16,-1.2888,0.7493
11.16,0.6112,0.8993
11.16,-0.7388,0.9493
11.16,0.5112,1.0993
12.56,-1.6888,-0.6507
12.56,0.7112,-0.7007
12.56,0.6612,-0.3007
12.56,-1.9888,-0.2507
12.56,-1.2888,0.7493
12.56,0.6112,0.8993
12.56,-0.7388,0.9493
12.56,0.5112,1.0993
14.15,-1.6888,-0.6507
14.15,0.7112,-0.7007
14.15,0.6612,-0.3007
14.15,-1.9888,-0.2507
14.15,-1.2888,0.7493
14.15,0.6112,0.8993
14.15,-0.7388,0.9493
14.15,0.5112,1.0993
15.44,-1.6888,-0.6507
15.44,0.7112,-0.7007
15.44,0.6612,-0.3007
15.44,-1.9888,-0.2507
15.44,-1.2888,0.7493
15.44,0.6112,0.8993
15.44,-0.7388,0.9493
15.44,0.5112,1.0993
17.27,-1.6888,-0.6507
17.27,0.7112,-0.7007
17.27,0.6612,-0.3007
17.27,-1.9888,-0.2507
17.27,-1.2888,0.7493
17.27,0.6112,0.8993
17.27,-0.7388,0.9493
17.27,0.5112,1.0993
18.88,-1.6888,-0.6507
18.88,0.7112,-0.7007
18.88,0.6612,-0.3007
18.88,-1.9888,-0.2507
18.88,-1.2888,0.7493
18.88,0.6112,0.8993
18.88,-0.7388,0.9493
18.88,0.5112,1.0993
20.89,-1.6888,-0.6507
20.89,0.7112,-0.7007
20.89,0.6612,-0.3007
20.89,-1.9888,-0.2507
20.89,-1.2888,0.7493
20.89,0.6112,0.8993
20.89,-0.7388,0.9493
20.89,0.5112,1.0993
22.64,-1.6888,-0.6507
22.64,0.7112,-0.7007
22.64,0.6612,-0.3007
22.64,-1.9888,-0.2507
22.64,-1.2888,0.7493
22.64,0.6112,0.8993
22.64,-0.7388,0.9493
22.64,0.5112,1.0993
24.04,-1.6888,-0.6507
24.04,0.7112,-0.7007
24.04,0.6612,-0.3007
24.04,-1.9888,-0.2507
24.04,-1.2888,0.7493
24.04,0.6112,0.8993
24.04,-0.7388,0.9493
24.04,0.5112,1.0993
25.81,-1.6888,-0.6507
25.81,0.7112,-0.7007
25.81,0.6612,-0.3007
25.81,-1.9888,-0.2507
25.81,-1.2888,0.7493
25.81,0.6112,0.8993
25.81,-0.7388,0.9493
25.81,0.5112,1.0993
27.74,-0.7888,-0.0507
27.74,-1.2888,0.7493
27.74,0.5112,1.0993
29.86,0.5112,1.0993
31.12,-1.6388,0.6963
31.12,-1.0888,0.7963
31.12,0.5112,1.1463
32.63,-1.6388,0.6963
32.63,-1.0888,0.7963
32.63,0.5112,1.1463
