elapsed_s,area_m2,percent_known,known_cells,total_cells
0.66,4.268,74.19,1707,2301
2.43,4.268,74.19,1707,2301
4.47,4.268,74.19,1707,2301
5.82,4.268,74.19,1707,2301
6.98,4.268,74.19,1707,2301
8.18,4.268,74.19,1707,2301
8.87,4.268,74.19,1707,2301
10.47,4.268,74.19,1707,2301
11.96,4.268,74.19,1707,2301
12.87,4.268,74.19,1707,2301
13.79,4.268,74.19,1707,2301
14.76,4.268,74.19,1707,2301
15.75,4.268,74.19,1707,2301
16.70,4.268,74.19,1707,2301
17.74,4.268,74.19,1707,2301
18.32,4.268,74.19,1707,2301
19.32,4.268,74.19,1707,2301
20.58,4.268,74.19,1707,2301
21.32,4.268,74.19,1707,2301
22.32,4.268,74.19,1707,2301
23.33,4.268,74.19,1707,2301
24.32,4.268,74.19,1707,2301
25.41,4.268,74.19,1707,2301
26.36,4.268,74.19,1707,2301
27.37,4.783,77.76,1913,2460
28.33,4.783,77.76,1913,2460
29.41,5.220,84.88,2088,2460
30.79,5.385,87.56,2154,2460
31.37,5.385,87.56,2154,2460
32.32,5.385,87.56,2154,2460
33.35,5.423,88.17,2169,2460
