elapsed_s,area_m2,percent_known,known_cells,total_cells
0.50,4.873,80.54,1949,2420
1.49,4.873,80.54,1949,2420
2.27,4.873,80.54,1949,2420
4.64,4.873,80.54,1949,2420
5.71,4.873,80.54,1949,2420
7.31,4.873,80.54,1949,2420
8.52,4.873,80.54,1949,2420
9.50,4.873,80.54,1949,2420
10.82,4.873,80.54,1949,2420
11.89,4.873,80.54,1949,2420
12.66,4.873,80.54,1949,2420
13.22,4.873,80.54,1949,2420
14.37,4.873,80.54,1949,2420
15.25,4.873,80.54,1949,2420
16.47,4.873,80.54,1949,2420
16.92,4.873,80.54,1949,2420
17.90,4.873,80.54,1949,2420
18.86,4.873,80.54,1949,2420
19.86,4.873,80.54,1949,2420
21.00,4.873,80.54,1949,2420
21.88,4.873,80.54,1949,2420
22.91,4.873,80.54,1949,2420
23.86,4.873,80.54,1949,2420
24.86,4.873,80.54,1949,2420
26.48,4.873,80.54,1949,2420
26.90,4.873,80.54,1949,2420
27.92,4.873,80.54,1949,2420
28.92,4.873,80.54,1949,2420
29.86,4.873,80.54,1949,2420
31.56,5.643,89.99,2257,2508
31.88,5.643,89.99,2257,2508
32.86,5.643,89.99,2257,2508
33.86,5.643,89.99,2257,2508
34.85,5.643,89.99,2257,2508
35.85,5.643,89.99,2257,2508
36.86,5.643,89.99,2257,2508
37.86,5.643,89.99,2257,2508
38.86,5.643,89.99,2257,2508
39.86,5.698,88.85,2279,2565
40.86,5.728,89.32,2291,2565
42.09,5.733,89.40,2293,2565
42.85,5.733,89.40,2293,2565
43.86,5.743,88.01,2297,2610
44.86,5.743,88.01,2297,2610
46.12,5.745,88.05,2298,2610
46.86,5.745,88.05,2298,2610
47.86,5.758,88.24,2303,2610
49.04,5.763,88.31,2305,2610
49.86,5.765,88.35,2306,2610
50.92,5.783,88.62,2313,2610
51.89,5.783,88.62,2313,2610
