elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
18.88,0.0000,0.0000,-0.0056,-0.0004,0.0000,0.0000,-0.0056,-0.0004
24.62,-0.0014,-0.0000,-0.0118,-0.0017,-0.0014,-0.0000,-0.0118,-0.0017
26.06,-0.0154,-0.0013,-0.0200,-0.0045,-0.0154,-0.0013,-0.0200,-0.0045
27.28,-0.0303,-0.0055,-0.0338,-0.0099,-0.0303,-0.0055,-0.0338,-0.0099
28.32,-0.0527,-0.0159,-0.0496,-0.0174,-0.0527,-0.0159,-0.0496,-0.0174
29.41,-0.0693,-0.0270,-0.0638,-0.0261,-0.0693,-0.0270,-0.0638,-0.0261
30.48,-0.0802,-0.0372,-0.0157,-0.0084,-0.0802,-0.0372,-0.0157,-0.0084
31.52,-0.0865,-0.0450,0.0872,0.0348,-0.0865,-0.0450,0.0872,0.0348
32.38,0.2102,0.0830,0.2014,0.0805,0.2102,0.0830,0.2014,0.0805
32.69,0.4620,0.2003,0.3172,0.1251,0.4620,0.2003,0.3172,0.1251
33.79,0.5014,0.2013,0.4343,0.1710,0.5014,0.2013,0.4343,0.1710
34.88,0.4989,0.1858,0.4882,0.1932,0.4989,0.1858,0.4882,0.1932
35.89,0.4988,0.1848,0.5034,0.1897,0.4988,0.1848,0.5034,0.1897
37.01,0.4800,0.1936,0.5244,0.1843,0.4800,0.1936,0.5244,0.1843
38.01,0.5378,0.1831,0.5594,0.1823,0.5378,0.1831,0.5594,0.1823
38.68,0.6063,0.1744,0.6089,0.1824,0.6063,0.1744,0.6089,0.1824
39.50,0.6739,0.1754,0.6699,0.1984,0.6739,0.1754,0.6699,0.1984
40.02,0.7464,0.1855,0.7260,0.3228,0.7464,0.1855,0.7260,0.3228
40.48,0.7851,0.2736,0.7793,0.4583,0.7851,0.2736,0.7793,0.4583
40.79,0.8182,0.8052,0.7849,0.5888,0.8182,0.8052,0.7849,0.5888
41.28,0.8728,0.8516,0.7866,0.7260,0.8728,0.8516,0.7866,0.7260
41.68,0.7018,0.8282,0.7271,0.8269,0.7018,0.8282,0.7271,0.8269
42.68,0.7552,0.8716,0.6693,0.8312,0.7552,0.8716,0.6693,0.8312
43.28,0.4877,0.7779,0.5633,0.8023,0.4877,0.7779,0.5633,0.8023
44.00,0.5290,0.8268,0.4805,0.7731,0.5290,0.8268,0.4805,0.7731
44.28,0.3429,0.7069,0.3742,0.7238,0.3429,0.7069,0.3742,0.7238
45.28,0.2878,0.6825,0.3216,0.6966,0.2878,0.6825,0.3216,0.6966
45.68,0.2236,0.6252,0.2488,0.6412,0.2236,0.6252,0.2488,0.6412
46.78,0.2249,0.6418,0.1960,0.5821,0.2249,0.6418,0.1960,0.5821
46.99,0.1650,0.5498,0.1527,0.5397,0.1650,0.5498,0.1527,0.5397
47.32,0.0785,0.4111,0.1206,0.5157,0.0785,0.4111,0.1206,0.5157
47.99,0.0714,0.4705,0.0752,0.4558,0.0714,0.4705,0.0752,0.4558
49.04,0.0631,0.5055,0.0350,0.4234,0.0631,0.5055,0.0350,0.4234
49.62,-0.0023,0.3420,0.0141,0.3737,-0.0023,0.3420,0.0141,0.3737
49.89,-0.0356,0.3877,0.0048,0.2742,-0.0356,0.3877,0.0048,0.2742
50.10,-0.0261,0.1626,0.0088,0.1304,-0.0261,0.1626,0.0088,0.1304
50.99,0.0248,-0.0268,0.0115,0.0775,0.0248,-0.0268,0.0115,0.0775
51.99,0.0830,-0.2136,0.0272,-0.0259,0.0830,-0.2136,0.0272,-0.0259
