elapsed_s,frontier_x_m,frontier_y_m
6.18,-0.8275,-0.8912
6.18,-0.2775,-0.6412
6.18,-0.1275,-0.7912
6.18,0.2225,-0.7412
6.18,-1.6275,0.4588
6.18,-0.5275,0.6088
6.18,0.2225,0.7588
6.18,-0.7275,0.8088
9.27,-0.8275,-0.8912
9.27,-0.2775,-0.6412
9.27,-0.1275,-0.7912
9.27,0.2225,-0.7412
9.27,-1.6275,0.4588
9.27,-0.5275,0.6088
9.27,0.2225,0.7588
9.27,-0.7275,0.8088
10.63,-0.8275,-0.8912
10.63,-0.2775,-0.6412
10.63,-0.1275,-0.7912
10.63,0.2225,-0.7412
10.63,-1.6275,0.4588
10.63,-0.5275,0.6088
10.63,0.2225,0.7588
10.63,-0.7275,0.8088
12.97,-0.8275,-0.8912
12.97,-0.2775,-0.6412
12.97,-0.1275,-0.7912
12.97,0.2225,-0.7412
12.97,-1.6275,0.4588
12.97,-0.5275,0.6088
12.97,0.2225,0.7588
12.97,-0.7275,0.8088
14.34,-0.8275,-0.8912
14.34,-0.2775,-0.6412
14.34,-0.1275,-0.7912
14.34,0.2225,-0.7412
14.34,-1.6275,0.4588
14.34,-0.5275,0.6088
14.34,0.2225,0.7588
14.34,-0.7275,0.8088
16.19,-0.8275,-0.8912
16.19,-0.2775,-0.6412
16.19,-0.1275,-0.7912
16.19,0.2225,-0.7412
16.19,-1.6275,0.4588
16.19,-0.5275,0.6088
16.19,0.2225,0.7588
16.19,-0.7275,0.8088
18.28,-0.8275,-0.8912
18.28,-0.2775,-0.6412
18.28,-0.1275,-0.7912
18.28,0.2225,-0.7412
18.28,-1.6275,0.4588
18.28,-0.5275,0.6088
18.28,0.2225,0.7588
18.28,-0.7275,0.8088
19.90,-0.8275,-0.8912
19.90,-0.2775,-0.6412
19.90,-0.1275,-0.7912
19.90,0.2225,-0.7412
19.90,-1.6275,0.4588
19.90,-0.5275,0.6088
19.90,0.2225,0.7588
19.90,-0.7275,0.8088
21.97,-0.8275,-0.8912
21.97,-0.2775,-0.6412
21.97,-0.1275,-0.7912
21.97,0.2225,-0.7412
21.97,-1.6275,0.4588
21.97,-0.5275,0.6088
21.97,0.2225,0.7588
21.97,-0.7275,0.8088
23.87,-0.8275,-0.8912
23.87,-0.2775,-0.6412
23.87,-0.1275,-0.7912
23.87,0.2225,-0.7412
23.87,-1.6275,0.4588
23.87,-0.5275,0.6088
23.87,0.2225,0.7588
23.87,-0.7275,0.8088
26.08,-0.8275,-0.8912
26.08,-0.2775,-0.6412
26.08,-0.1275,-0.7912
26.08,0.2225,-0.7412
26.08,-1.6275,0.4588
26.08,-0.5275,0.6088
26.08,0.2225,0.7588
26.08,-0.7275,0.8088
28.40,-1.0275,-0.7912
28.40,-0.2775,-0.6912
28.40,-0.1275,-0.7412
28.40,-1.8275,-0.3912
28.40,-1.1275,-0.2412
28.40,-1.8775,0.1588
28.40,-0.7275,0.8088
30.00,-0.2775,-0.7648
30.00,-1.8275,-0.4148
31.93,-0.2775,-0.7648
31.93,-1.8275,-0.4148
33.84,-0.2775,-0.7648
33.84,-1.8275,-0.4148
36.72,-0.2275,-0.7818
36.72,-1.8275,-0.3818
36.72,-1.8775,0.0682
38.31,-1.8275,-0.3818
40.04,-1.8275,-0.3818
41.90,-1.8275,-0.3818
43.79,-1.8275,-0.3818
45.87,-1.8275,-0.3818
48.37,-1.8275,-0.3818
49.84,-1.8275,-0.3818
52.01,-1.8275,-0.3818
53.96,-1.8275,-0.3818
53.96,-1.8275,0.0182
56.04,-1.8275,-0.3818
56.04,-1.8775,0.0182
58.03,-1.8275,-0.3818
59.83,-1.8275,-0.3818
59.83,-1.8775,-0.1318
61.80,-1.8275,-0.3818
61.80,-1.8775,-0.1318
63.96,-1.8275,-0.3818
63.96,-1.8775,-0.1318
65.94,-1.8275,-0.3818
65.94,-1.8775,-0.1318
67.92,-1.8275,-0.3818
67.92,-1.8775,-0.1318
69.95,-1.8275,-0.3818
69.95,-1.8775,-0.1318
71.82,-1.8275,-0.3818
71.82,-1.8775,-0.1318
73.89,-1.8275,-0.3818
73.89,-1.8775,-0.1318
76.01,-1.8275,-0.3818
76.01,-1.8775,-0.1318
77.94,-1.8275,-0.3818
77.94,-1.8775,-0.1318
79.87,-1.8275,-0.3818
79.87,-1.8775,-0.1318
81.83,-1.8275,-0.3818
81.83,-1.8775,-0.1318
84.04,-1.8275,-0.3818
84.04,-1.8775,-0.1318
85.91,-1.8275,-0.3818
85.91,-1.8775,-0.1318
88.22,-1.8275,-0.3818
88.22,-1.8775,-0.1318
89.93,-1.8275,-0.3818
89.93,-1.8775,-0.1318
92.28,-1.8275,-0.3818
92.28,-1.8775,-0.1318
94.50,-1.8275,-0.3818
94.50,-1.8775,-0.1318
96.45,-1.8275,-0.3818
96.45,-1.8775,-0.1318
97.93,-1.8275,-0.3818
97.93,-1.8775,-0.1318
99.87,-1.8275,-0.3818
99.87,-1.8775,-0.1318
