elapsed_s,area_m2,percent_known,known_cells,total_cells
1.00,4.443,4.72,1777,37620
3.57,4.443,4.72,1777,37620
6.09,4.443,4.72,1777,37620
9.35,4.443,4.72,1777,37620
11.70,4.443,4.72,1777,37620
13.30,4.443,4.72,1777,37620
14.26,4.443,4.72,1777,37620
14.99,4.443,4.72,1777,37620
16.42,4.443,4.72,1777,37620
17.54,4.443,4.72,1777,37620
18.49,4.443,4.72,1777,37620
19.52,4.443,4.72,1777,37620
20.33,4.443,4.72,1777,37620
21.41,4.443,4.72,1777,37620
22.43,4.443,4.72,1777,37620
23.20,4.443,4.72,1777,37620
23.98,4.443,4.72,1777,37620
24.62,4.443,4.72,1777,37620
25.61,4.443,4.72,1777,37620
26.88,4.443,4.72,1777,37620
27.76,4.443,4.72,1777,37620
29.01,4.443,4.72,1777,37620
29.80,4.443,4.72,1777,37620
32.51,4.443,4.72,1777,37620
32.93,4.443,4.72,1777,37620
33.61,4.443,4.72,1777,37620
34.74,4.443,4.72,1777,37620
36.08,7.738,6.63,3095,46656
37.81,9.860,7.41,3944,53217
38.64,11.340,8.52,4536,53217
39.73,11.340,8.52,4536,53217
41.33,11.340,8.52,4536,53217
41.69,11.340,8.52,4536,53217
44.58,12.733,9.30,5093,54750
44.66,12.733,9.30,5093,54750
46.00,13.785,9.91,5514,55626
46.72,13.785,9.91,5514,55626
47.72,13.785,9.91,5514,55626
48.61,13.785,9.91,5514,55626
50.10,13.785,9.91,5514,55626
53.31,15.303,11.00,6121,55626
54.28,15.493,11.05,6197,56064
55.31,15.970,11.39,6388,56064
55.62,16.558,11.81,6623,56064
60.40,17.188,9.91,6875,69376
60.50,17.188,9.91,6875,69376
62.46,17.188,9.91,6875,69376
64.70,17.875,10.15,7150,70460
65.12,19.410,11.02,7764,70460
67.20,22.235,12.62,8894,70460
70.08,24.830,14.10,9932,70460
70.49,24.830,14.10,9932,70460
71.54,24.830,14.10,9932,70460
72.75,24.830,14.10,9932,70460
80.82,24.830,14.10,9932,70460
81.45,24.830,14.10,9932,70460
82.58,24.830,14.10,9932,70460
83.43,24.830,14.10,9932,70460
90.33,24.830,14.10,9932,70460
90.48,24.830,14.10,9932,70460
91.50,24.830,14.10,9932,70460
93.13,24.830,14.10,9932,70460
93.69,24.830,14.10,9932,70460
94.63,24.830,14.10,9932,70460
95.47,24.830,14.10,9932,70460
97.06,24.830,14.10,9932,70460
97.44,24.830,14.10,9932,70460
98.45,24.830,14.10,9932,70460
99.43,24.830,14.10,9932,70460
100.43,24.830,14.10,9932,70460
101.86,24.830,14.10,9932,70460
104.05,24.830,14.10,9932,70460
105.14,24.830,14.10,9932,70460
106.82,26.000,14.01,10400,74254
107.49,26.000,14.01,10400,74254
108.45,26.980,14.12,10792,76422
109.40,26.980,14.12,10792,76422
110.64,27.825,14.56,11130,76422
111.58,27.825,14.56,11130,76422
112.52,28.225,14.77,11290,76422
113.79,28.668,15.00,11467,76422
115.01,28.935,15.14,11574,76422
116.00,29.280,14.68,11712,79806
117.65,29.515,14.79,11806,79806
118.15,29.710,14.73,11884,80652
118.74,30.080,14.92,12032,80652
120.43,30.303,15.03,12121,80652
123.16,30.630,15.19,12252,80652
124.51,30.978,15.36,12391,80652
125.84,31.058,15.14,12423,82070
126.52,31.363,15.18,12545,82636
127.59,31.363,15.18,12545,82636
128.69,31.540,15.27,12616,82636
134.96,31.540,15.27,12616,82636
135.92,31.540,15.27,12616,82636
136.94,31.540,15.27,12616,82636
138.11,31.540,15.27,12616,82636
139.17,31.540,15.27,12616,82636
140.38,31.540,15.27,12616,82636
141.45,31.540,15.27,12616,82636
142.68,31.540,15.27,12616,82636
143.47,31.540,15.27,12616,82636
144.33,31.540,15.27,12616,82636
145.36,31.540,15.27,12616,82636
