elapsed_s,frontier_x_m,frontier_y_m
1.90,-1.0459,-0.9849
1.90,-0.1959,-0.9349
1.90,0.3041,-0.8849
1.90,0.8041,-0.9349
1.90,1.0541,-0.7349
1.90,1.3041,-0.6849
1.90,1.2041,-0.6349
1.90,1.1041,-0.5849
1.90,0.8041,-0.5349
1.90,1.0041,-0.5349
1.90,-1.4459,-0.2849
1.90,-1.1459,-0.2349
1.90,1.0041,-0.0849
1.90,-1.1959,0.0651
1.90,1.0041,0.0651
1.90,0.4041,0.3151
1.90,-1.4959,0.3651
1.90,-1.1959,0.3651
1.90,1.0541,0.4151
1.90,1.2041,0.4651
3.40,-1.0459,-0.9849
3.40,-0.1959,-0.9349
3.40,0.3041,-0.8849
3.40,0.8041,-0.9349
3.40,1.0541,-0.7349
3.40,1.3041,-0.6849
3.40,1.2041,-0.6349
3.40,1.1041,-0.5849
3.40,0.8041,-0.5349
3.40,1.0041,-0.5349
3.40,-1.4459,-0.2849
3.40,-1.1459,-0.2349
3.40,1.0041,-0.0849
3.40,-1.1959,0.0651
3.40,1.0041,0.0651
3.40,0.4041,0.3151
3.40,-1.4959,0.3651
3.40,-1.1959,0.3651
3.40,1.0541,0.4151
3.40,1.2041,0.4651
5.51,-1.0459,-0.9849
5.51,-0.1959,-0.9349
5.51,0.3041,-0.8849
5.51,0.8041,-0.9349
5.51,1.0541,-0.7349
5.51,1.3041,-0.6849
5.51,1.2041,-0.6349
5.51,1.1041,-0.5849
5.51,0.8041,-0.5349
5.51,1.0041,-0.5349
5.51,-1.4459,-0.2849
5.51,-1.1459,-0.2349
5.51,1.0041,-0.0849
5.51,-1.1959,0.0651
5.51,1.0041,0.0651
5.51,0.4041,0.3151
5.51,-1.4959,0.3651
5.51,-1.1959,0.3651
5.51,1.0541,0.4151
5.51,1.2041,0.4651
7.28,-1.0459,-0.9849
7.28,-0.1959,-0.9349
7.28,0.3041,-0.8849
7.28,0.8041,-0.9349
7.28,1.0541,-0.7349
7.28,1.3041,-0.6849
7.28,1.2041,-0.6349
7.28,1.1041,-0.5849
7.28,0.8041,-0.5349
7.28,1.0041,-0.5349
7.28,-1.4459,-0.2849
7.28,-1.1459,-0.2349
7.28,1.0041,-0.0849
7.28,-1.1959,0.0651
7.28,1.0041,0.0651
7.28,0.4041,0.3151
7.28,-1.4959,0.3651
7.28,-1.1959,0.3651
7.28,1.0541,0.4151
7.28,1.2041,0.4651
9.13,-1.0459,-0.9849
9.13,-0.1959,-0.9349
9.13,0.3041,-0.8849
9.13,0.8041,-0.9349
9.13,1.0541,-0.7349
9.13,1.3041,-0.6849
9.13,1.2041,-0.6349
9.13,1.1041,-0.5849
9.13,0.8041,-0.5349
9.13,1.0041,-0.5349
9.13,-1.4459,-0.2849
9.13,-1.1459,-0.2349
9.13,1.0041,-0.0849
9.13,-1.1959,0.0651
9.13,1.0041,0.0651
9.13,0.4041,0.3151
9.13,-1.4959,0.3651
9.13,-1.1959,0.3651
9.13,1.0541,0.4151
9.13,1.2041,0.4651
11.11,-1.0459,-0.9849
11.11,-0.1959,-0.9349
11.11,0.3041,-0.8849
11.11,0.8041,-0.9349
11.11,1.0541,-0.7349
11.11,1.3041,-0.6849
11.11,1.2041,-0.6349
11.11,1.1041,-0.5849
11.11,0.8041,-0.5349
11.11,1.0041,-0.5349
11.11,-1.4459,-0.2849
11.11,-1.1459,-0.2349
11.11,1.0041,-0.0849
11.11,-1.1959,0.0651
11.11,1.0041,0.0651
11.11,0.4041,0.3151
11.11,-1.4959,0.3651
11.11,-1.1959,0.3651
11.11,1.0541,0.4151
11.11,1.2041,0.4651
13.13,-1.0459,-0.9849
13.13,-0.1959,-0.9349
13.13,0.3041,-0.8849
13.13,0.8041,-0.9349
13.13,1.0541,-0.7349
13.13,1.3041,-0.6849
13.13,1.2041,-0.6349
13.13,1.1041,-0.5849
