elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
12.73,0.0000,0.0000,-0.0060,-0.0006,0.0000,0.0000,-0.0060,-0.0006
15.33,-0.0015,-0.0002,-0.0123,-0.0012,-0.0015,-0.0002,-0.0123,-0.0012
16.34,-0.0164,-0.0017,-0.0191,-0.0019,-0.0164,-0.0017,-0.0191,-0.0019
17.42,-0.0314,-0.0030,-0.0324,-0.0034,-0.0314,-0.0030,-0.0324,-0.0034
18.54,-0.0463,-0.0046,-0.0482,-0.0056,-0.0463,-0.0046,-0.0482,-0.0056
19.64,-0.0661,-0.0077,-0.0630,-0.0079,-0.0661,-0.0077,-0.0630,-0.0079
20.73,-0.0807,-0.0109,-0.0439,-0.0081,-0.0807,-0.0109,-0.0439,-0.0081
21.73,-0.0904,-0.0136,0.0201,-0.0045,-0.0904,-0.0136,0.0201,-0.0045
22.34,0.0641,-0.0038,0.1229,0.0029,0.0641,-0.0038,0.1229,0.0029
22.62,0.2738,0.0134,0.2216,0.0089,0.2738,0.0134,0.2216,0.0089
22.97,0.4475,0.0292,0.3447,0.0194,0.4475,0.0292,0.3447,0.0194
24.03,0.4128,0.0191,0.4678,0.0349,0.4128,0.0191,0.4678,0.0349
24.93,0.5254,0.0391,0.5441,0.0448,0.5254,0.0391,0.5441,0.0448
25.32,0.6794,0.0737,0.5729,0.0450,0.6794,0.0737,0.5729,0.0450
26.33,0.6555,0.0631,0.6236,0.0525,0.6555,0.0631,0.6236,0.0525
26.95,0.5917,0.0301,0.6890,0.0708,0.5917,0.0301,0.6890,0.0708
27.37,0.6658,0.0566,0.7120,0.0745,0.6658,0.0566,0.7120,0.0745
27.84,0.8527,0.1304,0.7654,0.0901,0.8527,0.1304,0.7654,0.0901
28.53,0.7943,0.0924,0.8445,0.1169,0.7943,0.0924,0.8445,0.1169
29.03,0.9223,0.1412,0.9219,0.1457,0.9223,0.1412,0.9219,0.1457
29.33,0.9873,0.1639,0.9833,0.1736,0.9873,0.1639,0.9833,0.1736
30.03,1.0528,0.2007,1.0465,0.1983,1.0528,0.2007,1.0465,0.1983
30.45,1.1598,0.2698,1.0903,0.2163,1.1598,0.2698,1.0903,0.2163
31.35,1.1104,0.2158,1.1500,0.2510,1.1104,0.2158,1.1500,0.2510
32.42,1.1411,0.2314,1.2196,0.2933,1.1411,0.2314,1.2196,0.2933
32.54,1.2860,0.3373,1.2974,0.3672,1.2860,0.3373,1.2974,0.3672
33.03,1.4006,0.4122,1.4073,0.4968,1.4006,0.4122,1.4073,0.4968
33.33,1.5488,0.6392,1.5111,0.6232,1.5488,0.6392,1.5111,0.6232
34.33,1.6598,0.8637,1.5801,0.7281,1.6598,0.8637,1.5801,0.7281
35.43,1.6600,0.8636,1.6151,0.8220,1.6600,0.8636,1.6151,0.8220
36.55,1.6310,0.8620,1.6166,0.8726,1.6310,0.8620,1.6166,0.8726
37.04,1.5760,0.8813,1.6137,0.8685,1.5760,0.8813,1.6137,0.8685
38.05,1.5562,0.8923,1.6115,0.8650,1.5562,0.8923,1.6115,0.8650
39.03,1.6454,0.8431,1.6142,0.8561,1.6454,0.8431,1.6142,0.8561
40.04,1.6487,0.8464,1.6332,0.8327,1.6487,0.8464,1.6332,0.8327
41.04,1.6449,0.8173,1.6554,0.8078,1.6449,0.8173,1.6554,0.8078
41.65,1.6711,0.7643,1.6615,0.7914,1.6711,0.7643,1.6615,0.7914
42.73,1.6671,0.7680,1.6666,0.7747,1.6671,0.7680,1.6666,0.7747
43.83,1.6759,0.7610,1.6675,0.7753,1.6759,0.7610,1.6675,0.7753
44.83,1.6742,0.7628,1.6641,0.8055,1.6742,0.7628,1.6641,0.8055
45.44,1.6492,0.8205,1.6649,0.8285,1.6492,0.8205,1.6649,0.8285
45.63,1.6542,0.9151,1.6664,0.8491,1.6542,0.9151,1.6664,0.8491
46.73,1.6713,0.8832,1.6758,0.8566,1.6713,0.8832,1.6758,0.8566
47.83,1.6833,0.8642,1.6824,0.8656,1.6833,0.8642,1.6824,0.8656
48.38,1.7209,0.8001,1.6918,0.8492,1.7209,0.8001,1.6918,0.8492
