elapsed_s,area_m2,percent_known,known_cells,total_cells
5.35,4.985,89.70,1994,2223
6.31,4.985,89.70,1994,2223
7.19,4.985,89.70,1994,2223
8.20,4.985,89.70,1994,2223
8.94,4.985,89.70,1994,2223
10.31,4.985,89.70,1994,2223
10.73,4.985,89.70,1994,2223
11.76,4.985,89.70,1994,2223
12.65,4.985,89.70,1994,2223
13.63,4.985,89.70,1994,2223
14.70,4.985,89.70,1994,2223
15.65,4.985,89.70,1994,2223
16.67,4.985,89.70,1994,2223
17.67,4.985,89.70,1994,2223
18.68,4.985,89.70,1994,2223
19.65,4.985,89.70,1994,2223
20.64,4.985,89.70,1994,2223
21.75,5.705,95.92,2282,2379
22.64,5.705,95.92,2282,2379
23.97,5.730,96.34,2292,2379
24.67,5.730,96.34,2292,2379
25.68,5.730,96.34,2292,2379
26.64,5.730,96.34,2292,2379
27.72,5.735,96.43,2294,2379
29.17,5.735,96.43,2294,2379
29.67,5.735,96.43,2294,2379
30.68,5.738,96.47,2295,2379
32.27,5.795,95.00,2318,2440
32.94,5.808,95.20,2323,2440
33.67,5.808,95.20,2323,2440
34.64,5.808,95.20,2323,2440
35.65,5.808,95.20,2323,2440
36.67,5.808,95.20,2323,2440
37.80,5.905,90.05,2362,2623
38.68,5.905,90.05,2362,2623
39.65,5.905,90.05,2362,2623
40.67,5.905,90.05,2362,2623
41.68,5.905,90.05,2362,2623
42.68,5.905,90.05,2362,2623
43.67,5.905,90.05,2362,2623
44.65,6.840,66.44,2736,4118
45.66,6.840,66.44,2736,4118
46.67,6.840,66.44,2736,4118
47.67,6.840,66.44,2736,4118
48.72,6.840,66.44,2736,4118
