elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
19.42,-1.1040,-0.1357,-0.8063,-0.0991
37.54,-1.7301,0.7733,-1.4563,0.6509
43.74,0.6751,0.8899,0.4937,0.6509
59.62,0.5982,-0.7419,0.5328,-0.4491
80.91,-0.9224,0.3408,-0.9224,0.2908
87.34,-1.0724,0.0908,-1.0224,0.0908
