elapsed_s,area_m2,percent_known,known_cells,total_cells
12.14,4.605,76.12,1842,2420
13.48,4.605,76.12,1842,2420
14.46,4.605,76.12,1842,2420
15.39,4.605,76.12,1842,2420
16.40,4.605,76.12,1842,2420
17.40,4.605,76.12,1842,2420
18.45,4.605,76.12,1842,2420
19.27,4.605,76.12,1842,2420
19.85,4.605,76.12,1842,2420
20.55,4.605,76.12,1842,2420
21.55,4.605,76.12,1842,2420
22.60,4.605,76.12,1842,2420
23.97,4.605,76.12,1842,2420
24.67,4.605,76.12,1842,2420
25.67,4.605,76.12,1842,2420
26.52,4.605,76.12,1842,2420
27.51,4.605,76.12,1842,2420
28.57,4.605,76.12,1842,2420
29.77,4.605,76.12,1842,2420
30.52,4.605,76.12,1842,2420
31.94,4.605,76.12,1842,2420
32.53,4.605,76.12,1842,2420
33.56,4.605,76.12,1842,2420
34.55,4.605,76.12,1842,2420
36.14,5.705,80.58,2282,2832
36.51,5.705,80.58,2282,2832
37.50,5.705,80.58,2282,2832
38.57,5.705,80.58,2282,2832
39.64,5.705,80.58,2282,2832
40.51,5.705,80.58,2282,2832
41.55,5.705,80.58,2282,2832
42.59,5.705,80.58,2282,2832
43.54,5.705,80.58,2282,2832
44.53,6.223,80.01,2489,3111
45.55,6.223,80.01,2489,3111
46.51,6.223,80.01,2489,3111
47.50,6.223,80.01,2489,3111
48.50,6.223,80.01,2489,3111
49.60,6.223,80.01,2489,3111
50.51,6.223,80.01,2489,3111
51.56,6.223,80.01,2489,3111
52.56,6.223,80.01,2489,3111
53.61,6.223,80.01,2489,3111
54.58,6.223,80.01,2489,3111
55.58,6.223,80.01,2489,3111
56.51,6.223,80.01,2489,3111
57.53,6.223,80.01,2489,3111
58.51,6.223,80.01,2489,3111
59.54,6.223,80.01,2489,3111
60.51,6.223,80.01,2489,3111
