elapsed_s,area_m2,percent_known,known_cells,total_cells
2.51,4.308,79.55,1723,2166
3.72,4.308,79.55,1723,2166
5.51,4.308,79.55,1723,2166
6.43,4.308,79.55,1723,2166
7.64,4.308,79.55,1723,2166
8.93,4.308,79.55,1723,2166
10.01,4.308,79.55,1723,2166
10.66,4.308,79.55,1723,2166
11.63,4.308,79.55,1723,2166
12.62,4.308,79.55,1723,2166
14.06,4.308,79.55,1723,2166
14.84,4.308,79.55,1723,2166
15.74,4.308,79.55,1723,2166
16.93,4.308,79.55,1723,2166
17.63,4.308,79.55,1723,2166
18.63,4.308,79.55,1723,2166
19.62,4.308,79.55,1723,2166
20.64,4.308,79.55,1723,2166
21.65,4.308,79.55,1723,2166
22.73,4.308,79.55,1723,2166
23.64,4.308,79.55,1723,2166
24.63,4.308,79.55,1723,2166
25.64,4.308,79.55,1723,2166
26.63,4.308,79.55,1723,2166
27.63,4.308,79.55,1723,2166
28.67,4.308,79.55,1723,2166
29.62,4.308,79.55,1723,2166
30.62,4.308,79.55,1723,2166
31.63,4.308,79.55,1723,2166
32.73,4.308,79.55,1723,2166
33.63,4.308,79.55,1723,2166
35.24,4.308,79.55,1723,2166
35.64,4.308,79.55,1723,2166
36.97,4.308,79.55,1723,2166
37.64,4.308,79.55,1723,2166
38.63,4.308,79.55,1723,2166
39.63,4.308,79.55,1723,2166
40.68,4.308,79.55,1723,2166
41.63,4.308,79.55,1723,2166
42.73,4.308,79.55,1723,2166
43.62,4.308,79.55,1723,2166
44.99,4.308,79.55,1723,2166
45.63,4.308,79.55,1723,2166
47.07,4.308,79.55,1723,2166
47.81,4.308,79.55,1723,2166
48.62,4.308,79.55,1723,2166
49.64,4.308,79.55,1723,2166
50.72,4.308,79.55,1723,2166
51.62,4.308,79.55,1723,2166
52.61,4.308,79.55,1723,2166
53.63,4.308,79.55,1723,2166
55.21,5.255,97.05,2102,2166
55.73,5.255,97.05,2102,2166
56.62,5.255,97.05,2102,2166
57.62,5.255,97.05,2102,2166
58.67,5.273,97.37,2109,2166
59.82,5.285,97.60,2114,2166
60.67,5.385,97.73,2154,2204
61.62,5.385,97.73,2154,2204
62.63,5.385,97.73,2154,2204
63.71,5.385,97.73,2154,2204
64.97,5.385,97.73,2154,2204
66.67,5.443,69.13,2177,3149
66.74,5.443,69.13,2177,3149
68.03,5.498,69.83,2199,3149
68.66,5.498,69.83,2199,3149
69.81,5.498,69.83,2199,3149
70.72,5.498,69.83,2199,3149
71.73,5.498,69.83,2199,3149
