elapsed_s,area_m2,percent_known,known_cells,total_cells
3.00,3.678,59.80,1471,2460
4.34,3.678,59.80,1471,2460
6.36,3.678,59.80,1471,2460
8.19,3.678,59.80,1471,2460
9.94,3.678,59.80,1471,2460
12.41,3.678,59.80,1471,2460
13.97,3.678,59.80,1471,2460
16.82,4.208,68.41,1683,2460
18.33,4.330,70.41,1732,2460
20.01,4.600,73.57,1840,2501
21.94,4.600,73.57,1840,2501
24.02,4.600,73.57,1840,2501
26.06,4.600,73.57,1840,2501
27.96,4.600,73.57,1840,2501
30.01,4.600,73.57,1840,2501
31.95,4.600,73.57,1840,2501
33.96,4.600,73.57,1840,2501
35.98,4.600,73.57,1840,2501
38.00,4.600,73.57,1840,2501
39.94,4.600,73.57,1840,2501
42.00,4.600,73.57,1840,2501
44.00,4.600,73.57,1840,2501
46.04,4.600,73.57,1840,2501
48.05,4.600,73.57,1840,2501
50.03,4.600,73.57,1840,2501
52.01,4.600,73.57,1840,2501
53.95,4.600,73.57,1840,2501
56.19,4.600,73.57,1840,2501
58.06,4.600,73.57,1840,2501
60.37,4.600,73.57,1840,2501
62.20,4.600,73.57,1840,2501
64.02,4.600,73.57,1840,2501
65.98,4.600,73.57,1840,2501
67.96,4.600,73.57,1840,2501
69.95,4.600,73.57,1840,2501
72.07,4.600,73.57,1840,2501
