elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
20.76,0.6871,-0.1955,1.0237,-0.2913
26.74,-0.5803,-0.0548,-0.9263,-0.0019
34.92,0.4927,0.8425,0.8147,0.9796
