elapsed_s,frontier_x_m,frontier_y_m
0.73,-1.7499,0.2164
0.73,-0.9999,-0.7336
0.73,-0.5499,-0.6836
0.73,-2.2999,1.0164
4.80,-0.9999,-0.7336
6.04,-0.9999,-0.7336
8.03,-0.9999,-0.7336
10.30,-0.9999,-0.7336
12.01,-0.9999,-0.7336
15.07,-0.9999,-0.7336
16.48,-0.9999,-0.7336
19.38,-0.9999,-0.7336
21.48,-0.9999,-0.7336
23.51,-0.9999,-0.7336
25.50,-0.9999,-0.7336
27.55,-0.9999,-0.7336
30.35,-0.9999,-0.7336
31.54,-0.9999,-0.7336
33.97,-2.2499,-0.7894
33.97,-0.9999,0.9606
33.97,-2.2499,0.9606
36.68,-2.3145,-0.8433
38.38,-2.3145,-0.8433
