elapsed_s,area_m2,percent_known,known_cells,total_cells
3.07,3.688,54.81,1475,2691
4.38,3.688,54.81,1475,2691
6.49,3.688,54.81,1475,2691
7.90,3.688,54.81,1475,2691
9.90,3.688,54.81,1475,2691
12.09,4.693,22.87,1877,8208
13.90,4.693,22.87,1877,8208
16.14,5.038,24.34,2015,8280
18.50,5.205,25.14,2082,8280
19.92,5.293,25.57,2117,8280
21.90,5.305,25.63,2122,8280
23.90,5.305,25.63,2122,8280
25.98,5.380,25.99,2152,8280
28.08,5.380,25.99,2152,8280
30.11,5.408,26.12,2163,8280
32.27,5.408,26.12,2163,8280
34.01,5.415,26.16,2166,8280
35.92,5.525,26.33,2210,8395
38.56,5.560,26.49,2224,8395
40.89,5.563,26.50,2225,8395
42.13,5.565,26.52,2226,8395
