elapsed_s,area_m2,percent_known,known_cells,total_cells
4.12,3.685,66.88,1474,2204
5.50,3.685,66.88,1474,2204
6.43,3.685,66.88,1474,2204
7.51,3.685,66.88,1474,2204
8.60,3.685,66.88,1474,2204
9.21,3.685,66.88,1474,2204
9.83,3.685,66.88,1474,2204
10.68,3.685,66.88,1474,2204
11.74,3.685,66.88,1474,2204
12.68,3.685,66.88,1474,2204
13.68,3.685,66.88,1474,2204
14.69,3.685,66.88,1474,2204
15.68,3.685,66.88,1474,2204
16.68,3.685,66.88,1474,2204
17.70,3.685,66.88,1474,2204
18.69,3.685,66.88,1474,2204
19.69,3.685,66.88,1474,2204
20.82,3.685,66.88,1474,2204
21.68,3.685,66.88,1474,2204
22.67,3.685,66.88,1474,2204
23.67,3.685,66.88,1474,2204
24.74,3.685,66.88,1474,2204
25.68,3.685,66.88,1474,2204
26.69,3.685,66.88,1474,2204
27.69,3.685,66.88,1474,2204
28.68,3.685,66.88,1474,2204
29.69,3.685,66.88,1474,2204
30.68,3.685,66.88,1474,2204
31.68,3.685,66.88,1474,2204
32.69,3.685,66.88,1474,2204
33.67,3.685,66.88,1474,2204
34.68,3.685,66.88,1474,2204
35.73,3.685,66.88,1474,2204
36.68,4.405,79.95,1762,2204
37.69,4.405,79.95,1762,2204
38.67,4.405,79.95,1762,2204
39.73,4.405,79.95,1762,2204
40.70,4.405,79.95,1762,2204
41.67,4.450,80.76,1780,2204
42.68,4.718,83.42,1887,2262
43.72,5.025,88.86,2010,2262
44.76,5.178,91.56,2071,2262
46.03,5.353,93.05,2141,2301
46.70,5.353,93.05,2141,2301
47.68,5.353,93.05,2135,2301
48.68,5.365,93.26,2146,2301
49.68,5.365,93.26,2146,2301
50.75,5.375,93.44,2150,2301
52.15,5.375,93.44,2150,2301
52.68,5.375,93.44,2150,2301
