elapsed_s,frontier_x_m,frontier_y_m
4.66,0.2769,-0.7936
4.66,0.5269,-0.6936
4.66,-1.4731,-0.4436
4.66,0.2769,-0.5936
4.66,-0.9731,0.6564
4.66,0.3769,0.9064
7.53,0.2769,-0.7936
7.53,0.5269,-0.6936
7.53,-1.4731,-0.4436
7.53,0.2769,-0.5936
7.53,-0.9731,0.6564
7.53,0.3769,0.9064
11.22,0.2769,-0.7936
11.22,0.5269,-0.6936
11.22,-1.4731,-0.4436
11.22,0.2769,-0.5936
11.22,-0.9731,0.6564
11.22,0.3769,0.9064
13.95,0.2769,-0.7936
13.95,0.5269,-0.6936
13.95,-1.4731,-0.4436
13.95,0.2769,-0.5936
13.95,-0.9731,0.6564
13.95,0.3769,0.9064
15.53,0.2769,-0.7936
15.53,0.5269,-0.6936
15.53,-1.4731,-0.4436
15.53,0.2769,-0.5936
15.53,-0.9731,0.6564
15.53,0.3769,0.9064
16.80,0.2769,-0.7936
16.80,0.5269,-0.6936
16.80,-1.4731,-0.4436
16.80,0.2769,-0.5936
16.80,-0.9731,0.6564
16.80,0.3769,0.9064
18.55,0.2769,-0.7936
18.55,0.5269,-0.6936
18.55,-1.4731,-0.4436
18.55,0.2769,-0.5936
18.55,-0.9731,0.6564
18.55,0.3769,0.9064
20.88,0.2769,-0.7936
20.88,0.5269,-0.6936
20.88,-1.4731,-0.4436
20.88,0.2769,-0.5936
20.88,-0.9731,0.6564
20.88,0.3769,0.9064
22.86,0.2769,-0.7936
22.86,0.5269,-0.6936
22.86,-1.4731,-0.4436
22.86,0.2769,-0.5936
22.86,-0.9731,0.6564
22.86,0.3769,0.9064
24.57,-1.3731,-0.4223
24.57,-0.7231,-0.2223
24.57,-1.4231,0.2777
27.08,-1.3731,-0.4223
