elapsed_s,area_m2,percent_known,known_cells,total_cells
1.28,3.470,61.36,1388,2262
2.99,3.470,61.36,1388,2262
4.66,3.470,61.36,1388,2262
6.65,3.470,61.36,1388,2262
8.65,3.470,61.36,1388,2262
10.65,3.470,61.36,1388,2262
12.65,4.765,82.16,1906,2320
14.65,4.765,82.16,1906,2320
16.65,4.765,82.16,1906,2320
18.65,4.820,83.10,1928,2320
20.65,4.820,83.10,1928,2320
22.65,4.820,83.10,1928,2320
24.65,4.825,83.19,1930,2320
27.05,5.480,65.79,2192,3332
29.16,5.663,67.98,2265,3332
30.65,5.705,68.49,2282,3332
32.65,5.713,68.58,2285,3332
34.65,5.713,68.58,2285,3332
36.65,5.773,69.30,2309,3332
38.66,5.773,69.30,2309,3332
40.98,5.798,69.60,2319,3332
42.65,5.798,69.60,2319,3332
44.79,5.845,69.15,2338,3381
46.69,5.845,69.15,2338,3381
48.65,5.845,69.15,2338,3381
50.65,5.850,69.21,2340,3381
52.65,5.850,69.21,2340,3381
54.69,5.860,69.33,2344,3381
56.72,5.860,69.33,2344,3381
58.70,5.860,69.33,2344,3381
60.68,5.860,69.33,2344,3381
62.84,7.085,60.40,2834,4692
64.72,7.085,60.40,2834,4692
66.66,7.085,60.40,2834,4692
68.70,7.328,62.47,2931,4692
71.61,7.390,63.00,2956,4692
72.65,7.390,63.00,2956,4692
74.82,7.390,63.00,2956,4692
76.95,7.760,66.16,3104,4692
79.26,8.053,68.65,3221,4692
81.18,8.203,69.93,3281,4692
82.71,8.248,70.31,3299,4692
84.65,8.248,70.31,3299,4692
