elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
20.65,0.0497,-0.0868,0.3887,-0.6784
21.34,-1.0647,0.0887,-2.0613,0.1716
33.06,0.7888,0.2527,1.7887,0.2670
35.95,0.7043,-0.7318,1.5387,-1.2830
