elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
13.49,0.1940,-0.4899,0.3228,-0.8153
21.70,-0.4128,0.0713,-0.7272,-0.0826
25.43,0.1061,1.0374,0.2228,1.3674
43.70,-0.9184,0.8318,-1.1772,1.0674
