elapsed_s,area_m2,percent_known,known_cells,total_cells
1.09,3.633,65.93,1453,2204
4.04,3.633,65.93,1453,2204
5.97,3.633,65.93,1453,2204
7.48,3.633,65.93,1453,2204
9.97,3.633,65.93,1453,2204
11.73,3.633,65.93,1453,2204
13.37,3.633,65.93,1453,2204
15.06,3.633,65.93,1453,2204
17.16,3.633,65.93,1453,2204
18.68,3.633,65.93,1453,2204
20.79,3.633,65.93,1453,2204
22.68,3.633,65.93,1453,2204
24.68,3.633,65.93,1453,2204
26.67,3.633,65.93,1453,2204
28.72,3.633,65.93,1453,2204
30.68,3.633,65.93,1453,2204
32.67,3.633,65.93,1453,2204
34.68,3.633,65.93,1453,2204
36.67,3.633,65.93,1453,2204
38.68,3.633,65.93,1453,2204
40.68,3.633,65.93,1453,2204
42.67,3.633,65.93,1453,2204
44.68,3.633,65.93,1453,2204
46.67,3.633,65.93,1453,2204
48.94,4.383,78.19,1753,2242
50.87,4.785,85.37,1914,2242
52.67,5.088,90.77,2035,2242
54.70,5.100,90.99,2040,2242
56.70,5.100,90.99,2040,2242
58.70,5.100,90.99,2040,2242
60.67,5.100,90.99,2040,2242
62.67,5.100,90.99,2040,2242
64.69,5.100,90.99,2040,2242
66.69,5.248,91.22,2099,2301
68.70,5.255,91.35,2102,2301
70.69,5.263,91.48,2105,2301
72.70,5.263,91.48,2105,2301
74.75,5.263,91.48,2105,2301
76.68,5.263,91.48,2105,2301
78.70,5.263,91.48,2105,2301
80.69,5.263,91.48,2105,2301
82.71,5.263,91.48,2105,2301
84.69,5.263,91.48,2105,2301
86.69,5.263,91.48,2105,2301
88.78,5.270,91.61,2108,2301
90.69,5.270,91.61,2108,2301
92.85,5.270,91.61,2108,2301
94.94,5.270,91.61,2108,2301
96.80,5.270,91.61,2108,2301
99.09,5.283,91.83,2113,2301
100.68,5.283,91.83,2113,2301
102.69,5.283,91.83,2113,2301
104.88,5.288,91.92,2115,2301
106.69,5.288,91.92,2115,2301
108.71,5.288,91.92,2115,2301
110.69,5.298,92.09,2119,2301
112.91,5.298,92.09,2119,2301
114.70,5.298,92.09,2119,2301
