elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
17.39,-0.7593,-0.5518,-1.0424,-0.7576
18.06,-1.3425,0.0358,-1.5924,0.0424
34.66,-0.6431,0.6419,-0.7924,0.8424
