elapsed_s,x_rel_m,y_rel_m,x_explored_m,y_explored_m
16.12,0.0000,0.0000,0.0000,0.0000
33.05,0.0213,-0.0001,0.0213,-0.0001
33.62,0.0772,0.0195,0.0772,0.0195
34.36,0.1297,0.0480,0.1297,0.0480
34.92,0.1782,0.0843,0.1782,0.0843
35.92,0.0499,0.1115,0.0499,0.1115
36.69,0.0880,0.1554,0.0880,0.1554
37.12,-0.1103,0.0525,-0.1103,0.0525
37.62,-0.0828,0.0997,-0.0828,0.0997
38.33,-0.2621,-0.0481,-0.2621,-0.0481
38.92,-0.2403,0.0198,-0.2403,0.0198
39.33,-0.3748,-0.1537,-0.3748,-0.1537
