elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
55.55,0.7305,-0.8187,0.6925,-0.7295,0.7305,-0.8187,0.6925,-0.7295
56.65,0.7435,-0.8663,0.7141,-0.7685,0.7435,-0.8663,0.7141,-0.7685
57.35,0.7282,-0.7710,0.7171,-0.7756,0.7282,-0.7710,0.7171,-0.7756
58.48,0.7246,-0.7581,0.6944,-0.7317,0.7246,-0.7581,0.6944,-0.7317
59.17,0.6587,-0.6640,0.6666,-0.6742,0.6587,-0.6640,0.6666,-0.6742
59.35,0.6170,-0.5992,0.6383,-0.6351,0.6170,-0.5992,0.6383,-0.6351
60.35,0.6044,-0.5786,0.6001,-0.5970,0.6044,-0.5786,0.6001,-0.5970
61.75,0.5870,-0.5756,0.5643,-0.5766,0.5870,-0.5756,0.5643,-0.5766
62.35,0.5337,-0.5676,0.5261,-0.5685,0.5337,-0.5676,0.5261,-0.5685
63.05,0.4795,-0.5620,0.5003,-0.5668,0.4795,-0.5620,0.5003,-0.5668
63.55,0.4260,-0.5584,0.5028,-0.5729,0.4260,-0.5584,0.5028,-0.5729
64.15,0.4754,-0.5705,0.5262,-0.5840,0.4754,-0.5705,0.5262,-0.5840
64.35,0.5994,-0.6059,0.5609,-0.5963,0.5994,-0.6059,0.5609,-0.5963
64.55,0.6506,-0.6231,0.6037,-0.6087,0.6506,-0.6231,0.6037,-0.6087
65.57,0.6529,-0.6235,0.6261,-0.6162,0.6529,-0.6235,0.6261,-0.6162
66.65,0.6400,-0.6205,0.6132,-0.6144,0.6400,-0.6205,0.6132,-0.6144
67.16,0.5877,-0.6082,0.5890,-0.6088,0.5877,-0.6082,0.5890,-0.6088
67.78,0.5348,-0.5966,0.6273,-0.6197,0.5348,-0.5966,0.6273,-0.6197
68.85,0.5296,-0.5954,0.6682,-0.6313,0.5296,-0.5954,0.6682,-0.6313
69.35,0.8444,-0.6781,0.7161,-0.6448,0.8444,-0.6781,0.7161,-0.6448
70.45,0.8447,-0.6782,0.7639,-0.6599,0.8447,-0.6782,0.7639,-0.6599
73.35,0.8271,-0.6757,0.8020,-0.6760,0.8271,-0.6757,0.8020,-0.6760
73.95,0.7738,-0.6721,0.7664,-0.6777,0.7738,-0.6721,0.7664,-0.6777
74.55,0.7199,-0.6756,0.7423,-0.6798,0.7199,-0.6756,0.7423,-0.6798
75.15,0.6668,-0.6871,0.7322,-0.6809,0.6668,-0.6871,0.7322,-0.6809
76.16,0.7240,-0.6885,0.7518,-0.6778,0.7240,-0.6885,0.7518,-0.6778
76.35,0.7764,-0.6814,0.8112,-0.6665,0.7764,-0.6814,0.8112,-0.6665
77.15,0.8719,-0.6567,0.8778,-0.6562,0.8719,-0.6567,0.8778,-0.6562
77.35,1.0169,-0.6191,0.9240,-0.6517,1.0169,-0.6191,0.9240,-0.6517
78.45,0.9998,-0.6354,0.9516,-0.6556,0.9998,-0.6354,0.9516,-0.6556
78.97,0.9549,-0.6658,0.9530,-0.6726,0.9549,-0.6658,0.9530,-0.6726
79.56,0.9145,-0.7012,0.9691,-0.6769,0.9145,-0.7012,0.9691,-0.6769
80.16,0.8787,-0.7415,0.9954,-0.6722,0.8787,-0.7415,0.9954,-0.6722
80.55,1.0974,-0.6406,1.0500,-0.6421,1.0974,-0.6406,1.0500,-0.6421
81.55,1.1314,-0.6116,1.1212,-0.5964,1.1314,-0.6116,1.1212,-0.5964
81.75,1.2278,-0.5154,1.1995,-0.5426,1.2278,-0.5154,1.1995,-0.5426
81.96,1.2705,-0.4728,1.2300,-0.5184,1.2705,-0.4728,1.2300,-0.5184
83.05,1.2706,-0.4727,1.2510,-0.5101,1.2706,-0.4727,1.2510,-0.5101
83.98,1.2497,-0.5195,1.2519,-0.5318,1.2497,-0.5195,1.2519,-0.5318
84.55,1.2366,-0.5700,1.2556,-0.5473,1.2366,-0.5700,1.2556,-0.5473
85.25,1.2322,-0.6238,1.2731,-0.5441,1.2322,-0.6238,1.2731,-0.5441
85.45,1.2889,-0.5503,1.3101,-0.4911,1.2889,-0.5503,1.3101,-0.4911
85.61,1.3584,-0.4570,1.3474,-0.3762,1.3584,-0.4570,1.3474,-0.3762
87.15,1.4342,-0.2543,1.3857,-0.2506,1.4342,-0.2543,1.3857,-0.2506
87.60,1.4233,0.0045,1.4140,-0.1420,1.4233,0.0045,1.4140,-0.1420
88.72,1.4235,0.0040,1.4346,-0.0609,1.4235,0.0040,1.4346,-0.0609
89.95,1.4305,-0.0071,1.4577,-0.0390,1.4305,-0.0071,1.4577,-0.0390
90.55,1.4615,-0.0517,1.4767,-0.0528,1.4615,-0.0517,1.4767,-0.0528
92.17,1.5500,-0.1445,1.4569,-0.0115,1.5500,-0.1445,1.4569,-0.0115
93.56,1.5182,-0.0649,1.4366,0.0309,1.5182,-0.0649,1.4366,0.0309
93.88,1.3244,0.2107,1.4101,0.0823,1.3244,0.2107,1.4101,0.0823
95.45,1.3289,0.2051,1.3663,0.1524,1.3289,0.2051,1.3663,0.1524
97.15,1.3288,0.2051,1.3301,0.2070,1.3288,0.2051,1.3301,0.2070
104.55,1.3311,0.2060,1.3348,0.2071,1.3311,0.2060,1.3348,0.2071
105.60,1.3375,0.2082,1.3491,0.2117,1.3375,0.2082,1.3491,0.2117
111.98,1.3475,0.2112,1.3605,0.2147,1.3475,0.2112,1.3605,0.2147
112.57,1.4004,0.2280,1.2892,0.2488,1.4004,0.2280,1.2892,0.2488
113.65,1.3860,0.2201,1.2180,0.2837,1.3860,0.2201,1.2180,0.2837
114.35,0.9747,0.3766,1.1528,0.3249,0.9747,0.3766,1.1528,0.3249
115.56,0.9813,0.3823,1.0768,0.3627,0.9813,0.3823,1.0768,0.3627
116.17,1.0214,0.4176,1.0050,0.4032,1.0214,0.4176,1.0050,0.4032
117.28,1.0205,0.4168,1.0162,0.4131,1.0205,0.4168,1.0162,0.4131
118.37,1.0273,0.4229,1.0269,0.4226,1.0273,0.4229,1.0269,0.4226
119.45,1.0307,0.4259,1.0332,0.4290,1.0307,0.4259,1.0332,0.4290
123.35,1.0345,0.4298,1.0377,0.4335,1.0345,0.4298,1.0377,0.4335
124.45,1.0530,0.4495,1.0434,0.4394,1.0530,0.4495,1.0434,0.4394
125.50,1.0432,0.4396,1.0494,0.4456,1.0432,0.4396,1.0494,0.4456
128.55,1.0556,0.4520,1.0489,0.4429,1.0556,0.4520,1.0489,0.4429
129.55,1.0608,0.4569,1.0479,0.4412,1.0608,0.4569,1.0479,0.4412
130.61,1.0318,0.4165,1.0494,0.4418,1.0318,0.4165,1.0494,0.4418
