elapsed_s,area_m2,percent_known,known_cells,total_cells
4.47,3.400,59.10,1360,2301
6.15,3.400,59.10,1360,2301
8.12,3.400,59.10,1360,2301
10.12,3.400,59.10,1360,2301
12.69,4.040,63.70,1616,2537
14.14,4.055,63.93,1622,2537
16.13,4.113,62.71,1645,2623
18.12,4.113,62.71,1645,2623
20.58,4.263,65.00,1705,2623
22.20,4.510,66.13,1804,2728
24.16,4.980,50.24,1992,3965
26.16,5.010,50.54,2004,3965
28.13,5.010,50.54,2004,3965
30.38,5.875,51.00,2350,4608
32.16,5.875,51.00,2350,4608
34.16,6.643,56.10,2657,4736
36.13,6.760,57.09,2704,4736
38.25,6.873,56.29,2749,4884
40.15,6.893,56.45,2757,4884
42.13,6.893,56.45,2757,4884
44.16,6.953,56.94,2781,4884
46.23,6.953,56.94,2781,4884
48.12,6.953,56.94,2781,4884
50.27,6.955,56.96,2782,4884
52.14,6.955,56.96,2782,4884
54.24,6.958,56.98,2783,4884
56.15,6.958,56.98,2783,4884
58.44,6.965,57.04,2786,4884
60.15,6.965,57.04,2786,4884
