elapsed_s,frontier_x_m,frontier_y_m
2.52,-1.2835,-0.7465
2.52,0.2165,-0.6965
2.52,0.3665,-0.6465
2.52,-0.8835,-0.7465
2.52,-0.5335,-0.6965
2.52,0.6665,-0.4965
2.52,0.3165,-0.2965
2.52,0.6665,-0.1465
2.52,-1.3835,0.1535
2.52,-1.7335,0.6035
2.52,0.2665,0.6535
2.52,-0.2335,0.7535
2.52,-0.5335,0.7035
2.52,-1.0835,0.7535
4.29,-1.2835,-0.7465
4.29,0.2165,-0.6965
4.29,0.3665,-0.6465
4.29,-0.8835,-0.7465
4.29,-0.5335,-0.6965
4.29,0.6665,-0.4965
4.29,0.3165,-0.2965
4.29,0.6665,-0.1465
4.29,-1.3835,0.1535
4.29,-1.7335,0.6035
4.29,0.2665,0.6535
4.29,-0.2335,0.7535
4.29,-0.5335,0.7035
4.29,-1.0835,0.7535
7.78,-1.2835,-0.7465
7.78,0.2165,-0.6965
7.78,0.3665,-0.6465
7.78,-0.8835,-0.7465
7.78,-0.5335,-0.6965
7.78,0.6665,-0.4965
7.78,0.3165,-0.2965
7.78,0.6665,-0.1465
7.78,-1.3835,0.1535
7.78,-1.7335,0.6035
7.78,0.2665,0.6535
7.78,-0.2335,0.7535
7.78,-0.5335,0.7035
7.78,-1.0835,0.7535
9.66,-1.2835,-0.7465
9.66,0.2165,-0.6965
9.66,0.3665,-0.6465
9.66,-0.8835,-0.7465
9.66,-0.5335,-0.6965
9.66,0.6665,-0.4965
9.66,0.3165,-0.2965
9.66,0.6665,-0.1465
9.66,-1.3835,0.1535
9.66,-1.7335,0.6035
9.66,0.2665,0.6535
9.66,-0.2335,0.7535
9.66,-0.5335,0.7035
9.66,-1.0835,0.7535
13.94,-1.2835,-0.7465
13.94,0.2165,-0.6965
13.94,0.3665,-0.6465
13.94,-0.8835,-0.7465
13.94,-0.5335,-0.6965
13.94,0.6665,-0.4965
13.94,0.3165,-0.2965
13.94,0.6665,-0.1465
13.94,-1.3835,0.1535
13.94,-1.7335,0.6035
13.94,0.2665,0.6535
13.94,-0.2335,0.7535
13.94,-0.5335,0.7035
13.94,-1.0835,0.7535
16.63,-1.2835,-0.7465
16.63,0.2165,-0.6965
16.63,0.3665,-0.6465
16.63,-0.8835,-0.7465
16.63,-0.5335,-0.6965
16.63,0.6665,-0.4965
16.63,0.3165,-0.2965
16.63,0.6665,-0.1465
16.63,-1.3835,0.1535
16.63,-1.7335,0.6035
16.63,0.2665,0.6535
16.63,-0.2335,0.7535
16.63,-0.5335,0.7035
16.63,-1.0835,0.7535
18.00,-1.2835,-0.7465
18.00,0.2165,-0.6965
18.00,0.3665,-0.6465
18.00,-0.8835,-0.7465
18.00,-0.5335,-0.6965
18.00,0.6665,-0.4965
18.00,0.3165,-0.2965
18.00,0.6665,-0.1465
18.00,-1.3835,0.1535
18.00,-1.7335,0.6035
18.00,0.2665,0.6535
18.00,-0.2335,0.7535
18.00,-0.5335,0.7035
18.00,-1.0835,0.7535
20.36,-1.2835,-0.7465
20.36,0.2165,-0.6965
20.36,0.3665,-0.6465
20.36,-0.8835,-0.7465
20.36,-0.5335,-0.6965
20.36,0.6665,-0.4965
20.36,0.3165,-0.2965
20.36,0.6665,-0.1465
20.36,-1.3835,0.1535
20.36,-1.7335,0.6035
20.36,0.2665,0.6535
20.36,-0.2335,0.7535
20.36,-0.5335,0.7035
20.36,-1.0835,0.7535
22.08,-1.2835,-0.7465
22.08,0.2165,-0.6965
22.08,0.3665,-0.6465
22.08,-0.8835,-0.7465
22.08,-0.5335,-0.6965
22.08,0.6665,-0.4965
22.08,0.3165,-0.2965
22.08,0.6665,-0.1465
22.08,-1.3835,0.1535
22.08,-1.7335,0.6035
22.08,0.2665,0.6535
22.08,-0.2335,0.7535
22.08,-0.5335,0.7035
22.08,-1.0835,0.7535
24.00,-1.2835,-0.7465
24.00,0.2165,-0.6965
24.00,0.3665,-0.6465
24.00,-0.8835,-0.7465
24.00,-0.5335,-0.6965
24.00,0.6665,-0.4965
24.00,0.3165,-0.2965
24.00,0.6665,-0.1465
24.00,-1.3835,0.1535
24.00,-1.7335,0.6035
24.00,0.2665,0.6535
24.00,-0.2335,0.7535
24.00,-0.5335,0.7035
24.00,-1.0835,0.7535
26.10,-1.2835,-0.7465
26.10,0.2165,-0.6965
26.10,0.3665,-0.6465
26.10,-0.8835,-0.7465
26.10,-0.5335,-0.6965
26.10,0.6665,-0.4965
26.10,0.3165,-0.2965
26.10,0.6665,-0.1465
26.10,-1.3835,0.1535
26.10,-1.7335,0.6035
26.10,0.2665,0.6535
26.10,-0.2335,0.7535
26.10,-0.5335,0.7035
26.10,-1.0835,0.7535
27.93,-1.2835,-0.7465
27.93,0.2165,-0.6965
27.93,0.3665,-0.6465
27.93,-0.8835,-0.7465
27.93,-0.5335,-0.6965
27.93,0.6665,-0.4965
27.93,0.3165,-0.2965
27.93,0.6665,-0.1465
27.93,-1.3835,0.1535
27.93,-1.7335,0.6035
27.93,0.2665,0.6535
27.93,-0.2335,0.7535
27.93,-0.5335,0.7035
27.93,-1.0835,0.7535
30.06,-1.2835,-0.7465
30.06,0.2165,-0.6965
30.06,0.3665,-0.6465
30.06,-0.8835,-0.7465
30.06,-0.5335,-0.6965
30.06,0.6665,-0.4965
30.06,0.3165,-0.2965
30.06,0.6665,-0.1465
30.06,-1.3835,0.1535
30.06,-1.7335,0.6035
30.06,0.2665,0.6535
30.06,-0.2335,0.7535
30.06,-0.5335,0.7035
30.06,-1.0835,0.7535
32.04,-1.2835,-0.7465
32.04,0.2165,-0.6965
32.04,0.3665,-0.6465
32.04,-0.8835,-0.7465
32.04,-0.5335,-0.6965
32.04,0.6665,-0.4965
32.04,0.3165,-0.2965
32.04,0.6665,-0.1465
32.04,-1.3835,0.1535
32.04,-1.7335,0.6035
32.04,0.2665,0.6535
32.04,-0.2335,0.7535
32.04,-0.5335,0.7035
32.04,-1.0835,0.7535
34.08,-1.2835,-0.7465
34.08,0.2165,-0.6965
34.08,0.3665,-0.6465
34.08,-0.8835,-0.7465
34.08,-0.5335,-0.6965
34.08,0.6665,-0.4965
34.08,0.3165,-0.2965
34.08,0.6665,-0.1465
34.08,-1.3835,0.1535
34.08,-1.7335,0.6035
34.08,0.2665,0.6535
34.08,-0.2335,0.7535
34.08,-0.5335,0.7035
34.08,-1.0835,0.7535
35.97,-1.2835,-0.7465
35.97,0.2165,-0.6965
35.97,0.3665,-0.6465
35.97,-0.8835,-0.7465
35.97,-0.5335,-0.6965
35.97,0.6665,-0.4965
35.97,0.3165,-0.2965
35.97,0.6665,-0.1465
35.97,-1.3835,0.1535
35.97,-1.7335,0.6035
35.97,0.2665,0.6535
35.97,-0.2335,0.7535
35.97,-0.5335,0.7035
35.97,-1.0835,0.7535
37.90,-1.4835,-0.6465
37.90,0.6165,-0.6465
37.90,0.2165,-0.4965
37.90,-1.4335,0.1035
40.02,-1.4835,-0.6465
40.02,0.6165,-0.6465
40.02,0.2165,-0.4965
40.02,-1.4335,0.1035
41.96,-1.3366,-0.6067
41.96,0.5634,-0.7067
41.96,-1.4366,0.0933
44.02,0.5134,-0.9464
44.02,-1.3866,-0.5964
44.02,0.6134,-0.6964
44.02,-1.6366,-0.2464
44.02,-0.9866,-0.0464
44.02,-2.0866,-0.0464
44.02,-0.6866,0.0036
45.95,0.5134,-0.9464
45.95,-1.4366,-0.5964
45.95,0.6134,-0.6964
45.95,-1.6366,-0.2464
45.95,-0.9866,-0.0464
45.95,-2.0866,-0.0464
45.95,-0.6866,0.0036
48.33,0.5134,-0.9464
48.33,-1.3866,-0.5464
48.33,0.6634,-0.6964
48.33,-1.6366,-0.2464
48.33,-0.9866,-0.0464
48.33,-2.0866,-0.0464
48.33,-0.6866,0.0036
50.05,0.5134,-0.9464
50.05,-1.3866,-0.5464
50.05,0.6634,-0.6964
50.05,-1.6366,-0.2464
50.05,-0.9866,-0.0464
50.05,-2.0866,-0.0464
50.05,-0.6866,0.0036
52.24,0.5134,-0.9464
52.24,-1.3866,-0.5464
52.24,0.6634,-0.6964
52.24,-1.6366,-0.2464
52.24,-0.9866,-0.0464
52.24,-0.6866,0.0036
54.20,0.5134,-0.9464
54.20,-1.3866,-0.5464
54.20,0.6634,-0.6964
54.20,-1.6366,-0.2464
54.20,-0.9866,-0.0464
54.20,-0.6866,0.0036
55.96,0.5134,-0.9464
55.96,-1.3866,-0.5464
55.96,0.6634,-0.6964
55.96,-1.6366,-0.2464
55.96,-0.9866,-0.0464
55.96,-0.6866,0.0036
58.77,0.5134,-0.9464
58.77,-1.3866,-0.5464
58.77,0.7134,-0.6464
58.77,-1.6366,-0.2464
58.77,-0.9866,-0.0464
58.77,-0.6866,0.0036
61.12,0.5134,-0.9464
61.12,-1.3866,-0.5464
61.12,0.7134,-0.6464
61.12,-1.6366,-0.2464
61.12,-0.9866,-0.0464
61.12,-0.6866,0.0036
62.50,0.5134,-0.9464
62.50,-1.3866,-0.5464
62.50,0.7134,-0.6464
62.50,-1.6366,-0.2464
62.50,-0.9866,-0.0464
62.50,-0.6866,0.0036
64.26,0.5134,-0.9464
64.26,-1.3866,-0.5464
64.26,0.7134,-0.6464
64.26,-1.6366,-0.2464
64.26,-0.9866,-0.0464
64.26,-0.6866,0.0036
65.91,0.5134,-0.9464
65.91,-1.3866,-0.5464
65.91,-1.6366,-0.2464
65.91,-0.9866,-0.0464
65.91,-0.6866,0.0036
68.17,-1.3483,-0.5655
68.17,0.7017,-0.6655
68.17,-1.7483,-0.3655
68.17,-0.9983,-0.0655
70.15,0.4517,-1.2155
70.15,-0.1483,-1.2655
70.15,0.1517,-1.1655
70.15,-0.6983,-1.1155
70.15,-0.8983,-1.1155
70.15,0.6017,-1.0155
70.15,-1.6483,-0.4655
70.15,-0.9983,-0.3155
72.20,0.4517,-1.2155
72.20,-0.1483,-1.2655
72.20,0.1517,-1.1655
72.20,-0.6983,-1.1155
72.20,-0.8983,-1.1155
72.20,0.6017,-1.0155
72.20,-1.6483,-0.4655
72.20,-0.9983,-0.3155
74.02,0.4517,-1.2155
74.02,-0.1483,-1.2655
74.02,0.1517,-1.1655
74.02,-0.6983,-1.1155
74.02,-0.8983,-1.1155
74.02,0.6017,-1.0155
74.02,-1.5983,-0.5155
74.02,-0.9983,-0.3155
76.23,0.4517,-1.2155
76.23,-0.1483,-1.2655
76.23,0.1517,-1.1655
76.23,-0.6983,-1.1155
76.23,-0.8983,-1.1155
76.23,0.6017,-1.0155
76.23,-1.5983,-0.5155
76.23,-0.9983,-0.3155
78.50,0.4517,-1.2155
78.50,-0.1483,-1.2655
78.50,0.1517,-1.1655
78.50,-0.6983,-1.1155
78.50,-0.8983,-1.1155
78.50,0.6017,-1.0155
78.50,-1.5983,-0.5155
78.50,-0.9983,-0.3155
80.48,0.4517,-1.2155
80.48,-0.1483,-1.2655
80.48,0.1517,-1.1655
80.48,-0.6983,-1.1155
80.48,-0.8983,-1.1155
80.48,0.6017,-1.0155
80.48,-1.5983,-0.5155
80.48,-0.9983,-0.3155
82.30,0.4517,-1.2155
82.30,-0.1483,-1.2655
82.30,0.1517,-1.1655
82.30,-0.6983,-1.1155
82.30,-0.8983,-1.1155
82.30,0.6017,-1.0155
82.30,-1.5983,-0.5155
82.30,0.8017,-0.6155
82.30,-0.9983,-0.3155
84.08,0.4517,-1.2155
84.08,-0.1483,-1.2655
84.08,0.1517,-1.1655
84.08,-0.6983,-1.1155
84.08,-0.8983,-1.1155
84.08,0.6017,-1.0155
84.08,-1.5983,-0.5155
84.08,0.8017,-0.6155
84.08,-0.9983,-0.3155
86.32,0.4517,-1.2155
86.32,-0.1483,-1.2655
86.32,0.1517,-1.1655
86.32,-0.6983,-1.1155
86.32,-0.8983,-1.1155
86.32,0.6017,-1.0155
86.32,-1.5983,-0.5155
86.32,0.8017,-0.6155
86.32,-0.9983,-0.3155
88.52,0.4517,-1.2155
88.52,-0.1483,-1.2655
88.52,0.1517,-1.1655
88.52,-0.6983,-1.1155
88.52,-0.8983,-1.1155
88.52,0.6017,-1.0155
88.52,-1.5983,-0.5155
88.52,0.8017,-0.6155
88.52,-0.9983,-0.3155
92.49,0.4517,-1.2155
92.49,-0.1483,-1.2655
92.49,0.1517,-1.1655
92.49,-0.6983,-1.1155
92.49,-0.8983,-1.1155
92.49,0.6017,-1.0155
92.49,-1.5983,-0.5155
92.49,0.8017,-0.6155
92.49,-0.9983,-0.3155
94.64,0.4517,-1.2155
94.64,-0.1483,-1.2655
94.64,0.1517,-1.1655
94.64,-0.6983,-1.1155
94.64,-0.8983,-1.1155
94.64,0.6017,-1.0155
94.64,-1.5983,-0.5155
94.64,0.8017,-0.6155
94.64,-0.9983,-0.3155
99.11,0.4517,-1.2155
99.11,-0.1483,-1.2655
99.11,0.1517,-1.1655
99.11,-0.6983,-1.1155
99.11,-0.8983,-1.1155
99.11,0.6017,-1.0155
99.11,-1.6483,-0.5155
99.11,0.8017,-0.6155
99.11,-0.9983,-0.3155
100.77,0.4517,-1.2155
100.77,-0.1483,-1.2655
100.77,0.1517,-1.1655
100.77,-0.6983,-1.1155
100.77,-0.8983,-1.1155
100.77,0.6017,-1.0155
100.77,-1.6483,-0.5155
100.77,0.8017,-0.6155
100.77,-0.9983,-0.3155
102.61,0.4517,-1.2155
102.61,-0.1483,-1.2655
102.61,0.2017,-1.2655
102.61,-0.6983,-1.1655
102.61,-0.8983,-1.1155
102.61,0.6017,-1.0155
102.61,-1.6483,-0.5155
102.61,0.8017,-0.6155
102.61,-0.9983,-0.3155
104.21,0.4517,-1.2155
104.21,-0.1483,-1.2655
104.21,0.2017,-1.2655
104.21,-0.6983,-1.1655
104.21,-0.8983,-1.1155
104.21,0.6017,-1.0155
104.21,-1.6483,-0.5155
104.21,0.8017,-0.6155
104.21,0.8017,0.1345
104.21,-1.3483,0.9845
104.21,-0.6483,1.9345
104.21,0.2517,1.2845
104.21,0.2017,1.3845
104.21,0.1517,1.4845
104.21,0.1017,1.5845
104.21,-0.0983,1.8845
106.40,0.4517,-1.2155
106.40,-0.1483,-1.2655
106.40,0.2017,-1.2655
106.40,-0.6983,-1.1655
106.40,-0.8983,-1.1155
106.40,0.6017,-1.0155
106.40,-1.6483,-0.5155
106.40,0.8017,-0.6155
106.40,0.8017,0.1345
106.40,-1.3483,0.9845
106.40,-0.6483,1.9345
106.40,0.2517,1.2845
106.40,0.2017,1.3845
106.40,0.1517,1.4845
106.40,0.1017,1.5845
106.40,-0.0983,1.8845
110.56,0.4517,-1.2155
110.56,-0.1483,-1.2655
110.56,0.2017,-1.2655
110.56,-0.6983,-1.1655
110.56,-0.8983,-1.1155
110.56,0.6017,-1.0155
110.56,-1.6483,-0.5155
110.56,0.8017,-0.6155
110.56,0.8517,0.0845
110.56,0.9017,0.1845
110.56,0.8517,0.2845
110.56,0.8017,0.3845
110.56,-1.3483,1.0345
110.56,-1.4983,0.9845
110.56,-0.5983,1.2345
110.56,-0.9983,1.7345
110.56,0.1017,1.6345
110.56,-0.5983,1.7845
110.56,0.0517,1.7345
110.56,0.0017,1.8345
110.56,-0.3983,1.9345
110.56,-0.0983,1.9345
110.56,-0.5983,2.2845
110.56,-0.1983,2.3345
112.63,0.4517,-1.2155
112.63,-0.1483,-1.2655
112.63,0.2017,-1.2655
112.63,-0.6983,-1.1655
112.63,-0.8983,-1.1155
112.63,0.6017,-1.0155
112.63,-1.6483,-0.5155
112.63,0.8017,-0.6155
112.63,0.8517,0.0845
112.63,0.9017,0.1845
112.63,0.8517,0.2845
112.63,0.8017,0.3845
112.63,-1.3483,1.0345
112.63,-1.4983,0.9845
112.63,-0.5983,1.2345
112.63,-0.9983,1.7345
112.63,0.1017,1.6345
112.63,-0.5983,1.7845
112.63,0.0517,1.7345
112.63,0.0017,1.8345
112.63,-0.3983,1.9345
112.63,-0.0983,1.9345
112.63,-0.5983,2.2845
112.63,-0.1983,2.3345
114.34,0.4517,-1.2155
114.34,-0.1483,-1.2655
114.34,0.2017,-1.2655
114.34,-0.6983,-1.1655
114.34,-0.8983,-1.1155
114.34,0.6017,-1.0155
114.34,-1.6483,-0.5155
114.34,0.8017,-0.6155
114.34,0.8517,0.0845
114.34,0.9017,0.1845
114.34,0.8517,0.2845
114.34,0.8017,0.3845
114.34,-1.3483,1.0345
114.34,-1.4983,0.9845
114.34,-0.5983,1.2345
114.34,-0.9983,1.7345
114.34,0.1017,1.6345
114.34,-0.5983,1.7845
114.34,0.0517,1.7345
114.34,0.0017,1.8345
114.34,-0.3983,1.9345
114.34,-0.0983,1.9345
114.34,-0.5983,2.2845
114.34,-0.1983,2.3345
116.62,0.4517,-1.2155
116.62,-0.1483,-1.2655
116.62,0.2017,-1.2655
116.62,-0.6983,-1.1655
116.62,-0.8983,-1.1155
116.62,0.6017,-1.0155
116.62,-1.6483,-0.5155
116.62,0.8017,-0.6155
116.62,0.8517,0.0845
116.62,0.9017,0.1845
116.62,0.8517,0.2845
116.62,0.8017,0.3845
116.62,-1.3483,1.0345
116.62,-1.4983,0.9845
116.62,-0.5983,1.2345
116.62,-0.9983,1.7345
116.62,0.1017,1.6345
116.62,-0.5983,1.7845
116.62,0.0517,1.7345
116.62,0.0017,1.8345
