elapsed_s,x_rel_m,y_rel_m
11.54,0.0000,0.0000
52.54,-0.0209,-0.0007
53.17,-0.0747,-0.0021
53.75,-0.1287,-0.0026
54.39,-0.1825,-0.0053
55.45,-0.1999,-0.0071
56.15,-0.0990,-0.0043
56.34,0.0371,-0.0005
56.54,0.1741,0.0033
57.54,0.1166,0.0004
58.44,0.0626,-0.0078
58.74,0.0103,-0.0197
59.84,-0.0039,-0.0371
60.07,0.1418,-0.0347
60.75,0.2080,-0.0285
60.96,0.2937,-0.0074
61.15,0.3712,0.0116
61.74,0.6005,0.1115
62.74,0.6008,0.1116
