elapsed_s,frontier_x_m,frontier_y_m
4.45,-0.2878,-0.6693
4.45,-0.0878,-0.7693
4.45,0.2122,-0.8193
4.45,-1.8378,-0.4693
4.45,-1.3878,-0.7693
4.45,0.3122,-0.6693
4.45,0.2622,-0.4693
4.45,-1.5378,0.6307
4.45,0.2622,0.6307
8.43,-0.2878,-0.6693
8.43,-0.0878,-0.7693
8.43,0.2122,-0.8193
8.43,-1.8378,-0.4693
8.43,-1.3878,-0.7693
8.43,0.3122,-0.6693
8.43,0.2622,-0.4693
8.43,-1.5378,0.6307
8.43,0.2622,0.6307
9.58,-0.2878,-0.6693
9.58,-0.0878,-0.7693
9.58,0.2122,-0.8193
9.58,-1.8378,-0.4693
9.58,-1.3878,-0.7693
9.58,0.3122,-0.6693
9.58,0.2622,-0.4693
9.58,-1.5378,0.6307
9.58,0.2622,0.6307
10.96,-0.2878,-0.6693
10.96,-0.0878,-0.7693
10.96,0.2122,-0.8193
10.96,-1.8378,-0.4693
10.96,-1.3878,-0.7693
10.96,0.3122,-0.6693
10.96,0.2622,-0.4693
10.96,-1.5378,0.6307
10.96,0.2622,0.6307
12.98,-0.2878,-0.6693
12.98,-0.0878,-0.7693
12.98,0.2122,-0.8193
12.98,-1.8378,-0.4693
12.98,-1.3878,-0.7693
12.98,0.3122,-0.6693
12.98,0.2622,-0.4693
12.98,-1.5378,0.6307
12.98,0.2622,0.6307
14.87,-0.2878,-0.6693
14.87,-0.0878,-0.7693
14.87,0.2122,-0.8193
14.87,-1.8378,-0.4693
14.87,-1.3878,-0.7693
14.87,0.3122,-0.6693
14.87,0.2622,-0.4693
14.87,-1.5378,0.6307
14.87,0.2622,0.6307
16.76,-0.2878,-0.6693
16.76,-0.0878,-0.7693
16.76,0.2122,-0.8193
16.76,-1.8378,-0.4693
16.76,-1.3878,-0.7693
16.76,0.3122,-0.6693
16.76,0.2622,-0.4693
16.76,-1.5378,0.6307
16.76,0.2622,0.6307
19.04,-0.2878,-0.6693
19.04,-0.0878,-0.7693
19.04,0.2122,-0.8193
19.04,-1.8378,-0.4693
19.04,-1.3878,-0.7693
19.04,0.3122,-0.6693
19.04,0.2622,-0.4693
19.04,-1.5378,0.6307
19.04,0.2622,0.6307
20.62,-0.2878,-0.6693
20.62,-0.0878,-0.7693
20.62,0.2122,-0.8193
20.62,-1.8378,-0.4693
20.62,-1.3878,-0.7693
20.62,0.3122,-0.6693
20.62,0.2622,-0.4693
20.62,-1.5378,0.6307
20.62,0.2622,0.6307
22.49,-0.2878,-0.6693
22.49,-0.0878,-0.7693
22.49,0.2122,-0.8193
22.49,-1.8378,-0.4693
22.49,-1.3878,-0.7693
22.49,0.3122,-0.6693
22.49,0.2622,-0.4693
22.49,-1.5378,0.6307
22.49,0.2622,0.6307
24.58,-0.2878,-0.6693
24.58,-0.0878,-0.7693
24.58,0.2122,-0.8193
24.58,-1.8378,-0.4693
24.58,-1.3878,-0.7693
24.58,0.3122,-0.6693
24.58,0.2622,-0.4693
24.58,-1.5378,0.6307
24.58,0.2622,0.6307
26.62,-0.2878,-0.6693
26.62,-0.0878,-0.7693
26.62,0.2122,-0.8193
26.62,-1.8378,-0.4693
26.62,-1.3878,-0.7693
26.62,0.3122,-0.6693
26.62,0.2622,-0.4693
26.62,-1.5378,0.6307
26.62,0.2622,0.6307
28.63,-0.2878,-0.6693
28.63,-0.0878,-0.7693
28.63,0.2122,-0.8193
28.63,-1.8378,-0.4693
28.63,-1.3878,-0.7693
28.63,0.3122,-0.6693
28.63,0.2622,-0.4693
28.63,-1.5378,0.6307
28.63,0.2622,0.6307
30.72,-0.2878,-0.6693
30.72,-0.0878,-0.7693
30.72,0.2122,-0.8193
30.72,-1.8378,-0.4693
30.72,-1.3878,-0.7693
30.72,0.3122,-0.6693
30.72,0.2622,-0.4693
30.72,-1.5378,0.6307
30.72,0.2622,0.6307
32.49,-0.2878,-0.6693
32.49,-0.0878,-0.7693
32.49,0.2122,-0.8193
32.49,-1.8378,-0.4693
32.49,-1.3878,-0.7693
32.49,0.3122,-0.6693
32.49,0.2622,-0.4693
32.49,-1.5378,0.6307
32.49,0.2622,0.6307
34.64,-0.2878,-0.6693
34.64,-0.0878,-0.7693
34.64,0.2122,-0.8193
34.64,-1.8378,-0.4693
34.64,-1.3878,-0.7693
34.64,0.3122,-0.6693
34.64,0.2622,-0.4693
34.64,-1.5378,0.6307
34.64,0.2622,0.6307
36.65,-0.2878,-0.6693
36.65,-0.0878,-0.7693
36.65,0.2122,-0.8193
36.65,-1.8378,-0.4693
36.65,-1.3878,-0.7693
36.65,0.3122,-0.6693
36.65,0.2622,-0.4693
36.65,-1.5378,0.6307
36.65,0.2622,0.6307
38.84,-0.2878,-0.6693
38.84,-0.0878,-0.7693
38.84,0.2122,-0.8193
38.84,-1.8378,-0.4693
38.84,-1.3878,-0.7693
38.84,0.3122,-0.6693
38.84,0.2622,-0.4693
38.84,-1.5378,0.6307
38.84,0.2622,0.6307
40.73,-0.2878,-0.6693
40.73,-0.0878,-0.7693
40.73,0.2122,-0.8193
40.73,-1.8378,-0.4693
40.73,-1.3878,-0.7693
40.73,0.3122,-0.6693
40.73,0.2622,-0.4693
40.73,-1.5378,0.6307
40.73,0.2622,0.6307
42.48,-0.2878,-0.6693
42.48,-0.0878,-0.7693
42.48,0.2122,-0.8193
42.48,-1.8378,-0.4693
42.48,-1.3878,-0.7693
42.48,0.3122,-0.6693
42.48,0.2622,-0.4693
42.48,-1.5378,0.6307
42.48,0.2622,0.6307
44.69,-0.2878,-0.6693
44.69,-0.0878,-0.7693
44.69,0.2122,-0.8193
44.69,-1.8378,-0.4693
44.69,-1.3878,-0.7693
44.69,0.3122,-0.6693
44.69,0.2622,-0.4693
44.69,-1.5378,0.6307
44.69,0.2622,0.6307
46.66,-0.2878,-0.6693
46.66,-0.0878,-0.7693
46.66,0.2122,-0.8193
46.66,-1.8378,-0.4693
46.66,-1.3878,-0.7693
46.66,0.3122,-0.6693
46.66,0.2622,-0.4693
46.66,-1.5378,0.6307
46.66,0.2622,0.6307
48.65,-0.2878,-0.6693
48.65,-0.0878,-0.7693
48.65,0.2122,-0.8193
48.65,-1.8378,-0.4693
48.65,-1.3878,-0.7693
48.65,0.3122,-0.6693
48.65,0.2622,-0.4693
48.65,-1.5378,0.6307
48.65,0.2622,0.6307
50.48,-0.0878,-0.7693
50.48,-1.9878,-0.4193
50.48,-0.1878,-0.5693
50.48,-1.0878,-0.1193
50.48,-1.1378,0.2307
50.48,-2.0378,0.2807
52.50,0.2622,-0.7693
52.50,-1.9878,-0.3693
52.50,-0.1878,-0.5693
52.50,-1.9378,0.1807
52.50,-1.1878,0.2307
54.70,-1.9878,-0.3709
54.70,-1.8878,0.0291
54.70,-1.0878,-0.1209
56.68,-1.9878,-0.3709
56.68,-1.8878,0.0291
56.68,-1.0878,-0.1209
58.79,-1.9878,-0.3709
58.79,-1.8878,0.0291
60.51,-1.8878,0.0193
62.82,-1.8878,0.0193
64.69,-1.8883,0.0135
68.75,-1.9648,-0.4486
68.75,-1.9148,0.0014
70.56,-1.9148,0.0014
72.46,-1.9232,-0.0030
74.93,-1.8732,-0.0030
77.14,-1.8732,-0.0030
78.64,-1.8732,-0.0030
80.69,-1.4232,-1.3305
80.69,-0.9232,-1.0805
80.69,-0.4232,-1.0305
80.69,-0.1232,-0.9305
80.69,0.5268,-0.4305
80.69,-2.1732,-0.4305
80.69,-2.3232,-0.3805
80.69,-1.7232,-0.0305
80.69,0.5268,0.2195
80.69,0.4768,0.3695
82.92,-1.2732,-1.1303
82.92,-0.7232,-1.1303
82.92,-0.5732,-1.0803
82.92,-0.4232,-1.0303
82.92,-2.1732,-0.4303
82.92,-2.3232,-0.3803
82.92,-2.1732,-0.1803
85.00,-1.2732,-1.1303
85.00,-0.7232,-1.1303
85.00,-0.5732,-1.0803
85.00,-0.4232,-1.0303
85.00,-2.1732,-0.4303
85.00,-2.3232,-0.3803
85.00,-2.1732,-0.1803
87.16,-1.4732,-1.2007
87.16,0.6268,-0.5507
87.16,-2.3232,-0.4007
87.16,0.6268,-0.3007
88.85,-1.5232,-1.1743
88.85,0.6768,-0.5743
88.85,-2.3232,-0.4243
88.85,0.6268,-0.3243
88.85,-2.2732,-0.1743
88.85,0.6268,-0.0243
90.80,-1.5232,-1.1743
90.80,0.6768,-0.5743
90.80,-2.3232,-0.4243
90.80,0.6268,-0.3243
90.80,-2.2732,-0.1743
90.80,0.6268,-0.0243
92.69,-1.5232,-1.1743
92.69,0.6768,-0.5743
92.69,-2.3232,-0.4243
92.69,0.6268,-0.3243
92.69,-2.2732,-0.1743
92.69,0.6268,-0.0243
95.29,-1.5232,-1.1743
95.29,0.6768,-0.5743
95.29,-2.3232,-0.4243
95.29,0.6268,-0.3243
95.29,-2.2732,-0.1743
95.29,0.6268,-0.0243
97.05,-1.5232,-1.1743
97.05,0.6768,-0.5743
97.05,-2.3232,-0.4243
97.05,0.6268,-0.3243
97.05,-2.2732,-0.1743
97.05,0.6268,-0.0243
98.83,-1.5232,-1.1743
98.83,0.6768,-0.5743
98.83,-2.3232,-0.4243
98.83,0.6268,-0.3243
98.83,-2.2732,-0.1743
98.83,0.6268,-0.0243
100.89,-1.5232,-1.1743
100.89,0.6768,-0.5743
100.89,-2.3232,-0.4243
100.89,0.6268,-0.3243
100.89,-2.2732,-0.1743
100.89,0.6268,-0.0243
