elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
24.80,0.0000,0.0000,-0.0415,-0.0015,0.0000,0.0000,-0.0415,-0.0015
30.87,-0.0281,-0.0010,-0.0651,-0.0023,-0.0281,-0.0010,-0.0651,-0.0023
31.49,-0.0964,-0.0035,-0.0977,-0.0035,-0.0964,-0.0035,-0.0977,-0.0035
32.55,-0.1359,-0.0049,-0.1539,-0.0056,-0.1359,-0.0049,-0.1539,-0.0056
33.19,-0.2280,-0.0084,-0.1804,-0.0067,-0.2280,-0.0084,-0.1804,-0.0067
33.30,-0.2812,-0.0104,-0.1751,-0.0068,-0.2812,-0.0104,-0.1751,-0.0068
33.59,-0.1605,-0.0062,-0.1657,-0.0069,-0.1605,-0.0062,-0.1657,-0.0069
34.02,-0.0701,-0.0043,-0.1416,-0.0069,-0.0701,-0.0043,-0.1416,-0.0069
35.09,-0.0886,-0.0052,-0.1088,-0.0072,-0.0886,-0.0052,-0.1088,-0.0072
36.19,-0.1077,-0.0087,-0.1037,-0.0100,-0.1077,-0.0087,-0.1037,-0.0100
37.23,-0.1172,-0.0116,-0.1192,-0.0149,-0.1172,-0.0116,-0.1192,-0.0149
38.32,-0.1351,-0.0201,-0.1331,-0.0217,-0.1351,-0.0201,-0.1331,-0.0217
39.39,-0.1473,-0.0288,-0.1449,-0.0302,-0.1473,-0.0288,-0.1449,-0.0302
40.46,-0.1580,-0.0393,-0.1558,-0.0400,-0.1580,-0.0393,-0.1558,-0.0400
41.49,-0.1669,-0.0514,-0.1646,-0.0528,-0.1669,-0.0514,-0.1646,-0.0528
42.63,-0.1718,-0.0605,-0.1307,-0.0155,-0.1718,-0.0605,-0.1307,-0.0155
43.69,-0.1791,-0.0840,-0.0422,0.0870,-0.1791,-0.0840,-0.0422,0.0870
43.90,0.0221,0.1576,0.0536,0.1964,0.0221,0.1576,0.0536,0.1964
44.19,0.2846,0.4732,0.1500,0.3145,0.2846,0.4732,0.1500,0.3145
45.44,0.3120,0.4958,0.2518,0.4432,0.3120,0.4958,0.2518,0.4432
47.94,0.3102,0.5297,0.3158,0.5232,0.3102,0.5297,0.3158,0.5232
48.99,0.3299,0.5598,0.3273,0.5400,0.3299,0.5598,0.3273,0.5400
50.09,0.3422,0.5572,0.3336,0.5526,0.3422,0.5572,0.3336,0.5526
51.25,0.3422,0.5573,0.3422,0.5609,0.3422,0.5573,0.3422,0.5609
52.35,0.3435,0.5591,0.3497,0.5667,0.3435,0.5591,0.3497,0.5667
53.41,0.3533,0.5712,0.3565,0.5753,0.3533,0.5712,0.3565,0.5753
54.50,0.3675,0.5889,0.3644,0.5875,0.3675,0.5889,0.3644,0.5875
55.53,0.3759,0.6000,0.3997,0.6068,0.3759,0.6000,0.3997,0.6068
57.79,0.3818,0.6184,0.4343,0.6286,0.3818,0.6184,0.4343,0.6286
58.39,0.5201,0.6557,0.4659,0.6498,0.5201,0.6557,0.4659,0.6498
59.39,0.5259,0.6799,0.4952,0.6717,0.5259,0.6799,0.4952,0.6717
60.43,0.5256,0.6949,0.5224,0.6927,0.5256,0.6949,0.5224,0.6927
61.47,0.5228,0.7096,0.5200,0.7098,0.5228,0.7096,0.5200,0.7098
62.58,0.5177,0.7237,0.4924,0.6066,0.5177,0.7237,0.4924,0.6066
63.59,0.5081,0.7412,0.4627,0.5030,0.5081,0.7412,0.4627,0.5030
64.11,0.3877,0.1636,0.4207,0.4107,0.3877,0.1636,0.4207,0.4107
65.34,0.3772,0.1773,0.3965,0.3324,0.3772,0.1773,0.3965,0.3324
66.69,0.3130,0.2476,0.3593,0.1961,0.3130,0.2476,0.3593,0.1961
