elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
21.51,0.0000,0.0000,-0.0087,-0.0003,0.0000,0.0000,-0.0087,-0.0003
29.41,-0.0055,-0.0002,-0.0154,-0.0008,-0.0055,-0.0002,-0.0154,-0.0008
30.56,-0.0207,-0.0007,-0.0216,-0.0016,-0.0207,-0.0007,-0.0216,-0.0016
31.61,-0.0354,-0.0023,-0.0266,-0.0007,-0.0354,-0.0023,-0.0266,-0.0007
32.61,-0.0462,-0.0048,-0.0330,-0.0013,-0.0462,-0.0048,-0.0330,-0.0013
33.61,-0.0254,0.0045,-0.0335,0.0002,-0.0254,0.0045,-0.0335,0.0002
34.67,-0.0376,-0.0030,-0.0322,0.0012,-0.0376,-0.0030,-0.0322,0.0012
35.71,-0.0232,0.0064,-0.0317,0.0006,-0.0232,0.0064,-0.0317,0.0006
36.76,-0.0286,0.0027,-0.0381,-0.0038,-0.0286,0.0027,-0.0381,-0.0038
37.81,-0.0438,-0.0076,-0.0456,-0.0087,-0.0438,-0.0076,-0.0456,-0.0087
38.93,-0.0571,-0.0173,-0.0575,-0.0163,-0.0571,-0.0173,-0.0575,-0.0163
40.01,-0.0754,-0.0278,-0.0709,-0.0247,-0.0754,-0.0278,-0.0709,-0.0247
41.01,-0.0825,-0.0316,-0.1010,-0.0236,-0.0825,-0.0316,-0.1010,-0.0236
42.03,-0.0956,-0.0390,-0.1291,-0.0217,-0.0956,-0.0390,-0.1291,-0.0217
42.71,-0.1942,-0.0023,-0.1537,-0.0175,-0.1942,-0.0023,-0.1537,-0.0175
43.71,-0.1980,-0.0076,-0.1734,-0.0159,-0.1980,-0.0076,-0.1734,-0.0159
44.73,-0.1980,-0.0071,-0.1773,-0.0126,-0.1980,-0.0071,-0.1773,-0.0126
45.82,-0.1813,-0.0235,-0.1612,-0.0042,-0.1813,-0.0235,-0.1612,-0.0042
46.51,-0.1150,-0.0223,-0.1502,0.0146,-0.1150,-0.0223,-0.1502,0.0146
47.41,-0.1135,0.0397,-0.1483,0.0438,-0.1135,0.0397,-0.1483,0.0438
48.30,-0.1430,0.0861,-0.1494,0.0748,-0.1430,0.0861,-0.1494,0.0748
48.91,-0.1888,0.1392,-0.1715,0.0572,-0.1888,0.1392,-0.1715,0.0572
50.01,-0.1869,0.1315,-0.1954,0.0154,-0.1869,0.1315,-0.1954,0.0154
50.40,-0.2252,-0.1106,-0.2132,-0.0358,-0.2252,-0.1106,-0.2132,-0.0358
50.87,-0.2329,-0.1693,-0.2219,-0.0977,-0.2329,-0.1693,-0.2219,-0.0977
51.90,-0.2322,-0.1700,-0.2309,-0.1581,-0.2322,-0.1700,-0.2309,-0.1581
52.91,-0.2320,-0.1702,-0.2323,-0.1699,-0.2320,-0.1702,-0.2323,-0.1699
54.10,-0.2320,-0.1703,-0.2321,-0.1702,-0.2320,-0.1703,-0.2321,-0.1702
