elapsed_s,area_m2,percent_known,known_cells,total_cells
0.72,2.998,5.42,1199,22140
1.98,2.998,5.42,1199,22140
3.56,2.998,5.42,1199,22140
6.85,2.998,5.42,1199,22140
7.89,2.998,5.42,1199,22140
9.93,2.998,5.42,1199,22140
10.74,2.998,5.42,1199,22140
11.84,2.998,5.42,1199,22140
12.83,2.998,5.42,1199,22140
13.84,2.998,5.42,1199,22140
14.66,2.998,5.42,1199,22140
15.82,2.998,5.42,1199,22140
16.53,2.998,5.42,1199,22140
17.49,2.998,5.42,1199,22140
18.32,2.998,5.42,1199,22140
19.34,2.998,5.42,1199,22140
20.00,2.998,5.42,1199,22140
21.01,2.998,5.42,1199,22140
22.05,2.998,5.42,1199,22140
24.44,2.998,5.42,1199,22140
24.99,2.998,5.42,1199,22140
26.13,2.998,5.42,1199,22140
27.02,2.998,5.42,1199,22140
28.00,2.998,5.42,1199,22140
28.98,2.998,5.42,1199,22140
30.00,2.998,5.42,1199,22140
31.01,2.998,5.42,1199,22140
32.00,2.998,5.42,1199,22140
33.01,2.998,5.42,1199,22140
34.02,2.998,5.42,1199,22140
35.01,2.998,5.42,1199,22140
35.99,2.998,5.42,1199,22140
37.10,2.998,5.42,1199,22140
37.99,2.998,5.42,1199,22140
38.99,2.998,5.42,1199,22140
39.99,2.998,5.42,1199,22140
41.00,2.998,5.42,1199,22140
42.16,5.775,8.18,2310,28224
43.00,5.775,8.18,2310,28224
44.10,5.775,8.18,2310,28224
44.99,5.775,8.18,2310,28224
46.14,5.775,8.18,2310,28224
47.13,5.775,8.18,2310,28224
48.19,5.775,8.18,2310,28224
49.04,5.775,8.18,2310,28224
50.00,6.820,8.26,2728,33034
51.01,6.820,8.26,2728,33034
51.99,6.820,8.26,2728,33034
53.21,6.820,8.26,2728,33034
54.09,6.820,8.26,2728,33034
55.29,6.820,8.26,2728,33034
55.98,6.820,8.26,2728,33034
