elapsed_s,frontier_x_m,frontier_y_m
9.39,-2.1217,-0.9416
9.39,-1.5217,-0.1416
9.39,-0.0717,-0.6916
9.39,0.2783,-0.7416
9.39,0.3783,-0.6916
9.39,0.3283,-0.3916
9.39,-0.1717,0.6084
9.39,-2.0217,0.5584
9.39,-2.1717,0.6584
9.39,-2.0717,0.7084
9.39,-0.5717,0.7584
9.39,-2.2217,0.7584
11.24,-2.1217,-0.9416
11.24,-1.5217,-0.1416
11.24,-0.0717,-0.6916
11.24,0.2783,-0.7416
11.24,0.3783,-0.6916
11.24,0.3283,-0.3916
11.24,-0.1717,0.6084
11.24,-2.0217,0.5584
11.24,-2.1717,0.6584
11.24,-2.0717,0.7084
11.24,-0.5717,0.7584
11.24,-2.2217,0.7584
12.72,-2.1217,-0.9416
12.72,-1.5217,-0.1416
12.72,-0.0717,-0.6916
12.72,0.2783,-0.7416
12.72,0.3783,-0.6916
12.72,0.3283,-0.3916
12.72,-0.1717,0.6084
12.72,-2.0217,0.5584
12.72,-2.1717,0.6584
12.72,-2.0717,0.7084
12.72,-0.5717,0.7584
12.72,-2.2217,0.7584
15.93,-2.1217,-0.9416
15.93,-1.5217,-0.1416
15.93,-0.0717,-0.6916
15.93,0.2783,-0.7416
15.93,0.3783,-0.6916
15.93,0.3283,-0.3916
15.93,-0.1717,0.6084
15.93,-2.0217,0.5584
15.93,-2.1717,0.6584
15.93,-2.0717,0.7084
15.93,-0.5717,0.7584
15.93,-2.2217,0.7584
18.12,-2.1217,-0.9416
18.12,-1.5217,-0.1416
18.12,-0.0717,-0.6916
18.12,0.2783,-0.7416
18.12,0.3783,-0.6916
18.12,0.3283,-0.3916
18.12,-0.1717,0.6084
18.12,-2.0217,0.5584
18.12,-2.1717,0.6584
18.12,-2.0717,0.7084
18.12,-0.5717,0.7584
18.12,-2.2217,0.7584
19.30,-2.1217,-0.9416
19.30,-1.5217,-0.1416
19.30,-0.0717,-0.6916
19.30,0.2783,-0.7416
19.30,0.3783,-0.6916
19.30,0.3283,-0.3916
19.30,-0.1717,0.6084
19.30,-2.0217,0.5584
19.30,-2.1717,0.6584
19.30,-2.0717,0.7084
19.30,-0.5717,0.7584
19.30,-2.2217,0.7584
21.26,-2.1217,-0.9416
21.26,-1.5217,-0.1416
21.26,-0.0717,-0.6916
21.26,0.2783,-0.7416
21.26,0.3783,-0.6916
21.26,0.3283,-0.3916
21.26,-0.1717,0.6084
21.26,-2.0217,0.5584
21.26,-2.1717,0.6584
21.26,-2.0717,0.7084
21.26,-0.5717,0.7584
21.26,-2.2217,0.7584
23.46,-2.1217,-0.9416
23.46,-1.5217,-0.1416
23.46,-0.0717,-0.6916
23.46,0.2783,-0.7416
23.46,0.3783,-0.6916
23.46,0.3283,-0.3916
23.46,-0.1717,0.6084
23.46,-2.0217,0.5584
23.46,-2.1717,0.6584
23.46,-2.0717,0.7084
23.46,-0.5717,0.7584
23.46,-2.2217,0.7584
25.49,-2.1217,-0.9416
25.49,-1.5217,-0.1416
25.49,-0.0717,-0.6916
25.49,0.2783,-0.7416
25.49,0.3783,-0.6916
25.49,0.3283,-0.3916
25.49,-0.1717,0.6084
25.49,-2.0217,0.5584
25.49,-2.1717,0.6584
25.49,-2.0717,0.7084
25.49,-0.5717,0.7584
25.49,-2.2217,0.7584
27.46,-2.1217,-0.9416
27.46,-1.5217,-0.1416
27.46,-0.0717,-0.6916
27.46,0.2783,-0.7416
27.46,0.3783,-0.6916
27.46,0.3283,-0.3916
27.46,-0.1717,0.6084
27.46,-2.0217,0.5584
27.46,-2.1717,0.6584
27.46,-2.0717,0.7084
27.46,-0.5717,0.7584
27.46,-2.2217,0.7584
29.26,-2.1217,-0.9416
29.26,-1.5217,-0.1416
29.26,-0.0717,-0.6916
29.26,0.2783,-0.7416
29.26,0.3783,-0.6916
29.26,0.3283,-0.3916
29.26,-0.1717,0.6084
29.26,-2.0217,0.5584
29.26,-2.1717,0.6584
29.26,-2.0717,0.7084
29.26,-0.5717,0.7584
29.26,-2.2217,0.7584
