elapsed_s,area_m2,percent_known,known_cells,total_cells
0.93,4.700,67.38,1880,2790
3.41,4.700,67.38,1880,2790
4.86,4.700,67.38,1880,2790
7.39,4.700,67.38,1880,2790
9.03,4.700,67.38,1880,2790
11.07,4.700,67.38,1880,2790
12.87,4.700,67.38,1880,2790
14.81,4.700,67.38,1880,2790
16.07,4.700,67.38,1880,2790
18.05,4.700,67.38,1880,2790
20.05,4.700,67.38,1880,2790
22.05,4.700,67.38,1880,2790
24.05,4.700,67.38,1880,2790
26.05,4.700,67.38,1880,2790
28.06,4.700,67.38,1880,2790
30.05,4.700,67.38,1880,2790
32.05,4.700,67.38,1880,2790
34.05,4.700,67.38,1880,2790
36.07,4.700,67.38,1880,2790
38.12,5.433,76.65,2173,2835
40.23,5.558,78.41,2223,2835
42.15,5.558,78.41,2223,2835
44.05,5.558,78.41,2223,2835
46.05,5.558,78.41,2223,2835
48.05,5.558,78.41,2223,2835
50.07,5.558,78.41,2223,2835
52.05,5.558,78.41,2223,2835
54.12,5.558,78.41,2223,2835
56.10,5.558,78.41,2223,2835
58.05,5.558,78.41,2223,2835
60.05,5.558,78.41,2223,2835
62.05,5.558,78.41,2223,2835
64.05,5.558,78.41,2223,2835
66.08,5.558,78.41,2223,2835
68.06,5.558,78.41,2223,2835
70.06,5.558,78.41,2223,2835
72.06,5.558,78.41,2223,2835
74.05,5.558,78.41,2223,2835
76.76,5.573,78.62,2229,2835
78.05,5.573,78.62,2229,2835
80.06,5.573,78.62,2229,2835
82.05,5.573,78.62,2229,2835
84.06,5.573,78.62,2229,2835
86.15,5.573,78.62,2229,2835
88.16,5.573,78.62,2229,2835
90.17,5.573,78.62,2229,2835
92.05,5.573,78.62,2229,2835
94.09,5.573,78.62,2229,2835
96.11,5.573,78.62,2229,2835
98.06,5.573,78.62,2229,2835
100.05,5.573,78.62,2229,2835
102.05,5.573,78.62,2229,2835
104.05,5.573,78.62,2229,2835
106.05,5.573,78.62,2229,2835
108.06,5.573,78.62,2229,2835
110.06,5.573,78.62,2229,2835
112.06,5.573,78.62,2229,2835
114.06,5.573,78.62,2229,2835
