elapsed_s,area_m2,percent_known,known_cells,total_cells
0.62,3.383,64.15,1353,2109
2.78,3.383,64.15,1353,2109
5.01,3.383,64.15,1353,2109
6.82,3.383,64.15,1353,2109
8.74,3.383,64.15,1353,2109
10.93,3.383,64.15,1353,2109
12.44,3.383,64.15,1353,2109
14.62,3.383,64.15,1353,2109
16.34,3.383,64.15,1353,2109
18.00,3.383,64.15,1353,2109
20.00,3.383,64.15,1353,2109
21.95,3.383,64.15,1353,2109
23.95,3.383,64.15,1353,2109
25.96,3.383,64.15,1353,2109
27.96,3.383,64.15,1353,2109
29.94,3.383,64.15,1353,2109
31.95,3.383,64.15,1353,2109
33.95,3.383,64.15,1353,2109
35.95,3.383,64.15,1353,2109
37.97,3.383,64.15,1353,2109
39.96,3.383,64.15,1353,2109
41.94,3.383,64.15,1353,2109
43.95,3.383,64.15,1353,2109
45.96,3.383,64.15,1353,2109
48.30,3.768,70.22,1507,2146
50.08,3.948,71.64,1579,2204
51.95,3.948,71.64,1579,2204
53.95,3.990,71.19,1596,2242
