metric,value
rows,11
duration_s,11.720000
total_distance_m,0.834161
start_x_m,0.000000
start_y_m,0.000000
end_x_m,0.513800
end_y_m,0.268500
max_segment_speed_mps,0.608080
mean_segment_speed_mps,0.073925
speed_spike_threshold_mps,0.800000
speed_spike_count,0
end_stable_x_m,-0.078600
end_stable_y_m,-0.053700
end_jump_flag,1
end_jump_distance_m,0.693212
end_jump_dt_s,1.140000
