elapsed_s,x_rel_m,y_rel_m
16.31,0.0000,0.0000
32.51,-0.0044,-0.0011
33.21,-0.0633,-0.0142
33.92,-0.1222,-0.0238
34.51,-0.1807,-0.0382
35.54,-0.2065,-0.0550
35.60,-0.1081,-0.0358
36.50,-0.0571,-0.0229
36.91,0.0917,0.0148
38.00,0.0638,0.0034
38.50,0.0102,-0.0238
39.20,-0.0397,-0.0572
39.51,0.1371,-0.0061
40.21,0.0941,-0.0479
40.92,0.2990,0.0495
