elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
16.31,0.0000,0.0000,-0.0226,-0.0051,0.0000,0.0000,-0.0226,-0.0051
32.51,-0.0044,-0.0011,-0.0475,-0.0098,-0.0044,-0.0011,-0.0475,-0.0098
33.21,-0.0633,-0.0142,-0.0741,-0.0155,-0.0633,-0.0142,-0.0741,-0.0155
33.92,-0.1222,-0.0238,-0.1154,-0.0265,-0.1222,-0.0238,-0.1154,-0.0265
34.51,-0.1807,-0.0382,-0.1361,-0.0334,-0.1807,-0.0382,-0.1361,-0.0334
35.54,-0.2065,-0.0550,-0.1349,-0.0352,-0.2065,-0.0550,-0.1349,-0.0352
35.60,-0.1081,-0.0358,-0.0921,-0.0274,-0.1081,-0.0358,-0.0921,-0.0274
36.50,-0.0571,-0.0229,-0.0432,-0.0191,-0.0571,-0.0229,-0.0432,-0.0191
36.91,0.0917,0.0148,0.0001,-0.0128,0.0917,0.0148,0.0001,-0.0128
38.00,0.0638,0.0034,0.0138,-0.0171,0.0638,0.0034,0.0138,-0.0171
38.50,0.0102,-0.0238,0.0526,-0.0137,0.0102,-0.0238,0.0526,-0.0137
39.20,-0.0397,-0.0572,0.0531,-0.0263,-0.0397,-0.0572,0.0531,-0.0263
39.51,0.1371,-0.0061,0.1001,-0.0171,0.1371,-0.0061,0.1001,-0.0171
40.21,0.0941,-0.0479,0.1226,-0.0154,0.0941,-0.0479,0.1226,-0.0154
40.92,0.2990,0.0495,0.1767,-0.0015,0.2990,0.0495,0.1767,-0.0015
