elapsed_s,frontier_x_m,frontier_y_m
5.47,0.4396,-0.8569
5.47,-0.0604,0.8431
9.07,0.4396,-0.8569
9.07,-0.0604,0.8431
10.80,0.4396,-0.8569
10.80,-0.0604,0.8431
13.23,0.4396,-0.8569
13.23,-0.0604,0.8431
15.28,0.4396,-0.8569
15.28,-0.0604,0.8431
16.58,0.4396,-0.8569
16.58,-0.0604,0.8431
18.33,0.4396,-0.8569
18.33,-0.0604,0.8431
20.03,0.4396,-0.8569
20.03,-0.0604,0.8431
21.35,0.4396,-0.8569
21.35,-0.0604,0.8431
24.22,0.4396,-0.8569
24.22,-0.0604,0.8431
26.34,0.4396,-0.8569
26.34,-0.0604,0.8431
28.29,0.4396,-0.8569
28.29,-0.0604,0.8431
31.20,0.4396,-0.8569
31.20,-0.0604,0.8431
33.30,0.4396,-0.8569
33.30,-0.0604,0.8431
35.15,-1.9119,-0.9125
