elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
17.34,0.0000,0.0000,-0.0062,-0.0000,0.0000,0.0000,-0.0062,-0.0000
22.03,-0.0017,-0.0000,-0.0126,-0.0003,-0.0017,-0.0000,-0.0126,-0.0003
23.14,-0.0170,-0.0001,-0.0202,-0.0018,-0.0170,-0.0001,-0.0202,-0.0018
24.26,-0.0319,-0.0012,-0.0321,-0.0043,-0.0319,-0.0012,-0.0321,-0.0043
25.33,-0.0507,-0.0079,-0.0470,-0.0091,-0.0507,-0.0079,-0.0470,-0.0091
26.34,-0.0595,-0.0126,-0.0604,-0.0151,-0.0595,-0.0126,-0.0604,-0.0151
27.43,-0.0760,-0.0238,-0.0738,-0.0247,-0.0760,-0.0238,-0.0738,-0.0247
28.70,-0.0836,-0.0303,-0.0498,-0.0225,-0.0836,-0.0303,-0.0498,-0.0225
29.73,-0.0992,-0.0489,0.0568,0.0110,-0.0992,-0.0489,0.0568,0.0110
29.84,0.0696,0.0029,0.1603,0.0354,0.0696,0.0029,0.1603,0.0354
30.14,0.4735,0.1550,0.2609,0.0500,0.4735,0.1550,0.2609,0.0500
31.03,0.4410,0.0983,0.3948,0.1003,0.4410,0.0983,0.3948,0.1003
31.73,0.4195,0.0428,0.5092,0.1522,0.4195,0.0428,0.5092,0.1522
32.06,0.5705,0.2027,0.5415,0.1589,0.5705,0.2027,0.5415,0.1589
32.34,0.6415,0.2619,0.5974,0.2178,0.6415,0.2619,0.5974,0.2178
33.04,0.6349,0.1889,0.6623,0.2892,0.6349,0.1889,0.6623,0.2892
33.53,0.7205,0.3926,0.7050,0.3524,0.7205,0.3926,0.7050,0.3524
34.54,0.7441,0.3997,0.7340,0.4465,0.7441,0.3997,0.7340,0.4465
34.74,0.7841,0.5189,0.7628,0.5586,0.7841,0.5189,0.7628,0.5586
35.74,0.7863,0.7322,0.7773,0.6228,0.7863,0.7322,0.7773,0.6228
36.74,0.7791,0.7497,0.7933,0.6732,0.7791,0.7497,0.7933,0.6732
37.75,0.7929,0.7137,0.8009,0.7028,0.7929,0.7137,0.8009,0.7028
38.26,0.8243,0.6517,0.8061,0.7027,0.8243,0.6517,0.8061,0.7027
39.33,0.8220,0.6667,0.8188,0.6904,0.8220,0.6667,0.8188,0.6904
39.74,0.8123,0.7318,0.8308,0.6821,0.8123,0.7318,0.8308,0.6821
40.34,0.8422,0.6879,0.8286,0.7018,0.8422,0.6879,0.8286,0.7018
41.43,0.8529,0.6724,0.8216,0.7295,0.8529,0.6724,0.8216,0.7295
41.73,0.8136,0.7503,0.8180,0.7426,0.8136,0.7503,0.8180,0.7426
42.03,0.7867,0.8050,0.8179,0.7542,0.7867,0.8050,0.8179,0.7542
43.73,0.7944,0.7975,0.8218,0.7559,0.7944,0.7975,0.8218,0.7559
44.78,0.8419,0.7457,0.8087,0.7464,0.8419,0.7457,0.8087,0.7464
45.27,0.8723,0.6808,0.7984,0.7205,0.8723,0.6808,0.7984,0.7205
46.04,0.7481,0.7028,0.8532,0.7093,0.7481,0.7028,0.8532,0.7093
47.06,0.7354,0.6759,0.9042,0.7135,0.7354,0.6759,0.9042,0.7135
47.34,1.0684,0.7415,0.9470,0.7640,1.0684,0.7415,0.9470,0.7640
48.34,1.0969,0.7667,1.0181,0.8073,1.0969,0.7667,1.0181,0.8073
48.43,1.0864,0.9331,1.0865,0.8512,1.0864,0.9331,1.0865,0.8512
49.44,1.1035,0.9194,1.0884,0.8788,1.1035,0.9194,1.0884,0.8788
50.44,1.0773,0.8955,1.0863,0.8853,1.0773,0.8955,1.0863,0.8853
51.54,1.0778,0.8791,1.0910,0.8446,1.0778,0.8791,1.0910,0.8446
52.54,1.0863,0.7994,1.0952,0.8001,1.0863,0.7994,1.0952,0.8001
53.14,1.1100,0.7297,1.2111,0.7664,1.1100,0.7297,1.2111,0.7664
54.26,1.1247,0.6970,1.3152,0.7698,1.1247,0.6970,1.3152,0.7698
59.53,1.6569,0.7270,1.3957,0.8160,1.6569,0.7270,1.3957,0.8160
59.73,1.5982,0.8958,1.4671,0.8376,1.5982,0.8958,1.4671,0.8376
60.04,1.4886,1.0307,1.5812,0.8845,1.4886,1.0307,1.5812,0.8845
