elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
19.53,-0.3447,-0.6128,-0.5162,-0.9179
20.17,-1.2288,0.3390,-1.5662,0.4321
38.32,-1.7377,-0.8381,-1.9662,-0.9394
