elapsed_s,area_m2,percent_known,known_cells,total_cells
8.83,4.063,73.10,1625,2223
9.84,4.063,73.10,1625,2223
10.77,4.063,73.10,1625,2223
11.83,4.063,73.10,1625,2223
12.97,4.063,73.10,1625,2223
13.77,4.063,73.10,1625,2223
14.67,4.063,73.10,1625,2223
15.71,4.063,73.10,1625,2223
16.68,4.063,73.10,1625,2223
17.65,4.063,73.10,1625,2223
18.58,4.063,73.10,1625,2223
19.49,4.063,73.10,1625,2223
20.40,4.063,73.10,1625,2223
21.38,4.063,73.10,1625,2223
22.58,4.063,73.10,1625,2223
23.39,4.063,73.10,1625,2223
24.22,4.063,73.10,1625,2223
25.23,4.063,73.10,1625,2223
26.22,4.063,73.10,1625,2223
27.18,4.063,73.10,1625,2223
28.18,4.063,73.10,1625,2223
29.19,4.063,73.10,1625,2223
30.19,4.063,73.10,1625,2223
31.19,4.063,73.10,1625,2223
32.18,4.063,73.10,1625,2223
33.20,4.063,73.10,1625,2223
34.28,4.595,73.49,1838,2501
35.18,4.595,73.49,1838,2501
36.20,4.595,73.49,1838,2501
37.21,4.595,73.49,1838,2501
38.19,4.595,73.49,1838,2501
39.30,4.643,74.25,1857,2501
40.18,4.643,74.25,1857,2501
41.21,4.828,77.21,1931,2501
42.71,5.310,84.93,2124,2501
43.62,5.578,89.20,2231,2501
