elapsed_s,x_rel_m,y_rel_m,x_explored_m,y_explored_m
19.36,0.0000,0.0000,0.0000,0.0000
23.76,-0.0221,-0.0008,-0.0221,-0.0008
24.91,-0.0650,-0.0023,-0.0650,-0.0023
25.96,-0.0890,-0.0035,-0.0890,-0.0035
26.98,-0.1097,-0.0080,-0.1097,-0.0080
27.68,0.1905,0.0153,0.1905,0.0153
28.36,0.1330,-0.0205,0.1330,-0.0205
29.06,0.0852,-0.0561,0.0852,-0.0561
29.66,0.1353,-0.0483,0.1353,-0.0483
30.06,0.3376,0.0492,0.3376,0.0492
