elapsed_s,area_m2,percent_known,known_cells,total_cells
0.68,4.065,67.22,1626,2419
2.27,4.065,67.22,1626,2419
4.65,4.065,67.22,1626,2419
6.27,4.065,67.22,1626,2419
9.68,4.065,67.22,1626,2419
11.61,4.065,67.22,1626,2419
13.77,4.065,67.22,1626,2419
15.31,4.065,67.22,1626,2419
17.46,4.065,67.22,1626,2419
19.23,4.065,67.22,1626,2419
21.21,4.065,67.22,1626,2419
23.19,4.065,67.22,1626,2419
25.24,4.065,67.22,1626,2419
27.20,4.065,67.22,1626,2419
29.35,4.065,67.22,1626,2419
31.19,4.065,67.22,1626,2419
33.19,4.065,67.22,1626,2419
35.21,4.065,67.22,1626,2419
37.19,4.065,67.22,1626,2419
39.19,4.065,67.22,1626,2419
41.20,4.065,67.22,1626,2419
43.19,4.065,67.22,1626,2419
45.20,4.065,67.22,1626,2419
47.19,4.065,67.22,1626,2419
49.22,4.065,67.22,1626,2419
51.22,4.065,67.22,1626,2419
53.19,4.065,67.22,1626,2419
55.19,4.065,67.22,1626,2419
57.19,4.065,67.22,1626,2419
59.20,4.065,67.22,1626,2419
61.19,4.065,67.22,1626,2419
63.22,4.065,67.22,1626,2419
65.23,4.065,67.22,1626,2419
67.20,4.065,67.22,1626,2419
69.20,4.065,67.22,1626,2419
71.19,4.065,67.22,1626,2419
73.20,4.065,67.22,1626,2419
75.19,4.065,67.22,1626,2419
77.20,4.065,67.22,1626,2419
79.23,4.065,67.22,1626,2419
81.19,4.065,67.22,1626,2419
83.23,4.065,67.22,1626,2419
85.21,4.065,67.22,1626,2419
87.29,4.065,67.22,1626,2419
89.34,4.065,67.22,1626,2419
91.22,4.065,67.22,1626,2419
93.70,4.065,67.22,1626,2419
95.70,4.065,67.22,1626,2419
97.28,4.065,67.22,1626,2419
99.28,4.065,67.22,1626,2419
101.39,4.065,67.22,1626,2419
103.19,4.065,67.22,1626,2419
105.21,4.065,67.22,1626,2419
107.24,4.065,67.22,1626,2419
109.21,4.065,67.22,1626,2419
111.24,4.065,67.22,1626,2419
113.19,4.065,67.22,1626,2419
115.20,4.065,67.22,1626,2419
117.31,4.065,67.22,1626,2419
119.20,4.065,67.22,1626,2419
