elapsed_s,area_m2,percent_known,known_cells,total_cells
0.50,3.805,67.29,1522,2262
4.41,3.805,67.29,1522,2262
7.78,3.805,67.29,1522,2262
9.99,3.805,67.29,1522,2262
11.46,3.805,67.29,1522,2262
12.87,3.805,67.29,1522,2262
15.04,3.805,67.29,1522,2262
16.55,3.805,67.29,1522,2262
18.33,3.805,67.29,1522,2262
20.31,3.805,67.29,1522,2262
22.26,3.805,67.29,1522,2262
24.27,3.805,67.29,1522,2262
26.26,3.805,67.29,1522,2262
28.52,4.838,84.09,1935,2301
30.89,5.063,62.50,2025,3240
32.28,5.108,51.91,2043,3936
34.28,5.823,52.60,2329,4428
36.44,6.318,46.88,2527,5390
38.30,6.373,47.29,2549,5390
40.31,6.448,47.85,2579,5390
42.30,6.550,48.61,2620,5390
44.86,6.713,49.81,2685,5390
46.89,6.738,50.00,2695,5390
48.54,6.770,49.73,2708,5445
50.65,6.823,43.07,2729,6336
52.27,6.843,42.53,2737,6435
54.28,6.858,42.63,2743,6435
56.55,6.868,42.69,2747,6435
58.28,6.870,39.10,2748,7029
60.30,6.898,39.25,2759,7029
62.53,6.920,39.38,2768,7029
64.31,6.920,39.38,2768,7029
66.31,6.920,39.38,2768,7029
