elapsed_s,area_m2,percent_known,known_cells,total_cells
2.45,4.780,85.28,1912,2242
4.25,4.780,85.28,1912,2242
6.49,4.780,85.28,1912,2242
8.34,4.780,85.28,1912,2242
10.79,4.780,85.28,1912,2242
12.51,4.780,85.28,1912,2242
14.39,4.780,85.28,1912,2242
16.17,4.780,85.28,1912,2242
17.97,4.780,85.28,1912,2242
19.97,4.780,85.28,1912,2242
21.99,4.780,85.28,1912,2242
23.95,5.458,82.50,2183,2646
25.98,5.458,82.50,2183,2646
27.97,6.595,57.45,2638,4592
30.01,7.113,61.96,2845,4592
32.01,8.000,61.94,3200,5166
33.98,8.000,61.94,3200,5166
35.96,8.925,55.11,3570,6478
37.99,8.925,55.11,3570,6478
39.99,8.935,55.17,3574,6478
41.97,8.938,55.19,3575,6478
43.96,9.160,56.56,3664,6478
45.98,9.503,58.68,3801,6478
47.96,9.550,58.97,3820,6478
49.96,10.338,56.28,4135,7347
51.99,10.888,59.28,4355,7347
53.96,11.185,60.90,4474,7347
55.96,11.185,60.90,4474,7347
57.96,11.223,61.10,4489,7347
59.96,11.848,63.82,4739,7426
61.96,11.848,63.82,4739,7426
63.97,11.878,63.98,4751,7426
66.00,11.878,63.98,4751,7426
68.13,11.953,64.38,4781,7426
71.07,12.605,60.95,5042,8272
72.74,12.640,61.12,5056,8272
