elapsed_s,frontier_x_m,frontier_y_m
2.52,-1.5584,-0.1610
2.52,-0.5584,-0.9610
2.52,0.5416,-0.1610
2.52,-0.1584,0.8390
2.52,0.0916,0.8890
2.52,0.4416,0.8890
5.90,-1.5584,-0.1610
5.90,-0.5584,-0.9610
5.90,0.5416,-0.1610
5.90,-0.1584,0.8390
5.90,0.0916,0.8890
5.90,0.4416,0.8890
8.97,-1.5584,-0.1610
8.97,-0.5584,-0.9610
8.97,0.5416,-0.1610
8.97,-0.1584,0.8390
8.97,0.0916,0.8890
8.97,0.4416,0.8890
11.99,-1.5584,-0.1610
11.99,-0.5584,-0.9610
11.99,0.5416,-0.1610
11.99,-0.1584,0.8390
11.99,0.0916,0.8890
11.99,0.4416,0.8890
14.68,-1.5584,-0.1610
14.68,-0.5584,-0.9610
14.68,0.5416,-0.1610
14.68,-0.1584,0.8390
14.68,0.0916,0.8890
14.68,0.4416,0.8890
16.75,-1.5584,-0.1610
16.75,-0.5584,-0.9610
16.75,0.5416,-0.1610
16.75,-0.1584,0.8390
16.75,0.0916,0.8890
16.75,0.4416,0.8890
18.85,-1.5584,-0.1610
18.85,-0.5584,-0.9610
18.85,0.5416,-0.1610
18.85,-0.1584,0.8390
18.85,0.0916,0.8890
18.85,0.4416,0.8890
20.93,-1.5584,-0.1610
20.93,-0.5584,-0.9610
20.93,0.5416,-0.1610
20.93,-0.1584,0.8390
20.93,0.0916,0.8890
20.93,0.4416,0.8890
22.89,-1.5584,-0.1610
22.89,-0.5584,-0.9610
22.89,0.5416,-0.1610
22.89,-0.1584,0.8390
22.89,0.0916,0.8890
22.89,0.4416,0.8890
24.72,-1.5584,-0.1610
24.72,-0.5584,-0.9610
24.72,0.5416,-0.1610
24.72,-0.1584,0.8390
24.72,0.0916,0.8890
24.72,0.4416,0.8890
26.81,-2.0136,0.5890
26.81,-1.2636,0.6890
26.81,-0.1636,0.8390
28.86,-0.1641,0.8390
28.86,0.2359,0.9390
30.72,0.2329,0.9390
