elapsed_s,area_m2,percent_known,known_cells,total_cells
0.55,4.625,73.41,1850,2520
2.14,4.625,73.41,1850,2520
3.68,4.625,73.41,1850,2520
5.00,4.625,73.41,1850,2520
5.92,4.625,73.41,1850,2520
6.67,4.625,73.41,1850,2520
7.79,4.625,73.41,1850,2520
9.00,4.625,73.41,1850,2520
9.80,4.625,73.41,1850,2520
10.69,4.625,73.41,1850,2520
11.60,4.625,73.41,1850,2520
12.76,4.625,73.41,1850,2520
13.58,4.625,73.41,1850,2520
14.74,4.625,73.41,1850,2520
15.69,4.625,73.41,1850,2520
16.83,4.625,73.41,1850,2520
17.47,4.625,73.41,1850,2520
18.39,4.625,73.41,1850,2520
19.31,4.625,73.41,1850,2520
20.48,4.625,73.41,1850,2520
21.30,4.625,73.41,1850,2520
22.45,4.625,73.41,1850,2520
23.30,4.625,73.41,1850,2520
24.33,4.625,73.41,1850,2520
25.35,5.310,84.29,2124,2520
26.33,5.320,84.44,2128,2520
27.47,5.355,81.14,2142,2640
28.67,5.378,79.67,2151,2700
29.61,5.390,79.85,2156,2700
30.33,5.390,79.85,2156,2700
31.31,5.443,79.31,2177,2745
32.37,5.455,79.49,2182,2745
33.32,5.463,78.32,2185,2790
34.32,5.463,78.32,2185,2790
35.32,5.483,78.60,2193,2790
36.31,5.483,78.60,2193,2790
37.51,5.493,78.75,2197,2790
