elapsed_s,x_rel_m,y_rel_m,x_explored_m,y_explored_m
14.43,0.0000,0.0000,0.0000,0.0000
18.03,-0.0015,-0.0001,-0.0015,-0.0001
19.14,-0.0166,-0.0008,-0.0166,-0.0008
20.23,-0.0314,-0.0021,-0.0314,-0.0021
21.24,-0.0463,-0.0044,-0.0463,-0.0044
22.35,-0.0653,-0.0105,-0.0653,-0.0105
23.36,-0.0785,-0.0175,-0.0785,-0.0175
24.43,-0.0902,-0.0269,-0.0902,-0.0269
25.52,-0.1060,-0.0455,-0.1060,-0.0455
25.93,0.4817,0.1238,0.4817,0.1238
27.03,0.4633,0.0926,0.4633,0.0926
