elapsed_s,frontier_x_m,frontier_y_m
2.65,0.6571,-0.7285
2.65,-1.4429,-0.4285
2.65,0.6071,-0.4785
2.65,0.6571,-0.3285
2.65,0.4571,0.5715
2.65,-1.1429,0.7715
2.65,0.1071,0.8715
4.86,0.6571,-0.7285
4.86,-1.4429,-0.4285
4.86,0.6071,-0.4785
4.86,0.6571,-0.3285
4.86,0.4571,0.5715
4.86,-1.1429,0.7715
4.86,0.1071,0.8715
8.99,0.6571,-0.7285
8.99,-1.4429,-0.4285
8.99,0.6071,-0.4785
8.99,0.6571,-0.3285
8.99,0.4571,0.5715
8.99,-1.1429,0.7715
8.99,0.1071,0.8715
11.28,0.6571,-0.7285
11.28,-1.4429,-0.4285
11.28,0.6071,-0.4785
11.28,0.6571,-0.3285
11.28,0.4571,0.5715
11.28,-1.1429,0.7715
11.28,0.1071,0.8715
13.85,0.6571,-0.7285
13.85,-1.4429,-0.4285
13.85,0.6071,-0.4785
13.85,0.6571,-0.3285
13.85,0.4571,0.5715
13.85,-1.1429,0.7715
13.85,0.1071,0.8715
15.79,0.6571,-0.7285
15.79,-1.4429,-0.4285
15.79,0.6071,-0.4785
15.79,0.6571,-0.3285
15.79,0.4571,0.5715
15.79,-1.1429,0.7715
15.79,0.1071,0.8715
17.56,0.6571,-0.7285
17.56,-1.4429,-0.4285
17.56,0.6071,-0.4785
17.56,0.6571,-0.3285
17.56,0.4571,0.5715
17.56,-1.1429,0.7715
17.56,0.1071,0.8715
19.69,0.6571,-0.7285
19.69,-1.4429,-0.4285
19.69,0.6071,-0.4785
19.69,0.6571,-0.3285
19.69,0.4571,0.5715
19.69,-1.1429,0.7715
19.69,0.1071,0.8715
22.08,0.6571,-0.7326
22.08,0.4571,-0.5326
22.08,-1.4429,-0.4326
23.65,-1.4032,-0.4004
23.65,0.3468,-0.5504
23.65,-1.4032,0.2496
25.79,-1.4032,-0.3004
25.79,-1.4032,0.2496
27.80,-1.4032,-0.3030
30.56,-1.4120,-0.3030
31.57,-1.4120,-0.3030
33.58,-1.4120,-0.3030
35.68,-1.4120,-0.3030
37.67,-1.4120,-0.3030
39.80,-1.4120,-0.3030
41.50,-1.4120,-0.3030
43.55,-1.4620,-0.3224
43.55,-1.4120,0.2776
45.69,-1.4620,-0.3224
45.69,-1.4120,0.2776
47.57,-1.4620,-0.3224
47.57,-1.4120,0.2776
49.60,-1.4620,-0.3224
49.60,-1.4120,0.2776
51.48,-1.4620,-0.3224
51.48,-1.4120,0.2776
53.54,-1.4620,-0.3224
53.54,-1.4120,0.2776
55.60,-1.4620,-0.3224
55.60,-1.4120,0.2776
57.62,-1.4620,-0.3224
57.62,-1.4120,0.2776
59.67,-1.4620,-0.3224
59.67,-1.4120,0.2776
61.49,-1.4620,-0.3224
61.49,-1.4120,0.2776
63.67,-1.4620,-0.3224
63.67,-1.4120,0.2776
65.64,-1.4620,-0.3224
65.64,-1.4120,0.2776
67.62,-1.4620,-0.3224
67.62,-1.4120,0.2776
69.72,-1.4620,-0.3224
69.72,-1.4120,0.2776
71.47,-1.4620,-0.3224
71.47,-1.4120,0.2776
73.55,-1.4620,-0.3224
73.55,-1.4120,0.2776
75.56,-1.4620,-0.3224
75.56,-1.4120,0.2776
77.52,-1.4620,-0.3224
77.52,-1.4120,0.2776
79.46,-1.4620,-0.3224
79.46,-1.4120,0.2776
81.57,-1.4620,-0.3224
81.57,-1.4120,0.2776
83.57,-1.4620,-0.3224
83.57,-1.4120,0.2776
85.94,-1.4620,-0.3224
85.94,-1.4120,0.2776
87.64,-1.4620,-0.2224
87.64,-1.4120,0.2776
89.57,-1.4620,-0.2224
89.57,-1.4120,0.2776
91.77,-1.4620,-0.2224
91.77,-1.4120,0.2776
95.05,-1.4120,0.2743
96.08,-1.4718,0.1743
