status,start_datetime,completion_datetime,elapsed_s,coverage_pct,goals_reached,path_points,nav_goals,frontier_points,final_map_x_m,final_map_y_m,final_odom_x_m,final_odom_y_m,final_room_x_m,final_room_y_m
complete,2026-04-08 05:20:03,2026-04-08 05:20:56,53.0,93.44,1,32,3,165,-0.5591,-0.4053,0.6171,1.0799,0.5591,0.4053
