elapsed_s,x_rel_m,y_rel_m
18.93,0.0000,0.0000
25.24,-0.0034,-0.0001
26.32,-0.0184,0.0017
27.33,-0.0318,0.0083
28.33,-0.0422,0.0190
29.43,-0.0485,0.0325
30.44,-0.0504,0.0480
31.57,-0.0471,0.0814
33.25,0.1375,0.0634
33.56,0.4250,-0.2029
