elapsed_s,area_m2,percent_known,known_cells,total_cells
0.44,4.853,77.02,1941,2520
1.78,4.853,77.02,1941,2520
2.59,4.853,77.02,1941,2520
3.40,4.853,77.02,1941,2520
4.97,4.853,77.02,1941,2520
5.60,4.853,77.02,1941,2520
7.38,4.853,77.02,1941,2520
8.60,4.853,77.02,1941,2520
9.66,4.853,77.02,1941,2520
10.43,4.853,77.02,1941,2520
11.77,4.853,77.02,1941,2520
12.64,4.853,77.02,1941,2520
13.29,4.853,77.02,1941,2520
14.38,4.853,77.02,1941,2520
15.23,4.853,77.02,1941,2520
16.37,4.853,77.02,1941,2520
17.24,4.853,77.02,1941,2520
18.24,4.853,77.02,1941,2520
18.99,4.853,77.02,1941,2520
20.32,4.853,77.02,1941,2520
20.99,4.853,77.02,1941,2520
22.03,4.853,77.02,1941,2520
23.02,4.853,77.02,1941,2520
23.98,4.853,77.02,1941,2520
24.97,4.853,77.02,1941,2520
25.96,4.853,77.02,1941,2520
26.97,4.853,77.02,1941,2520
27.97,4.853,77.02,1941,2520
28.97,4.853,77.02,1941,2520
30.03,4.853,77.02,1941,2520
32.15,5.520,85.71,2208,2576
32.97,5.663,86.38,2265,2622
