elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
18.93,0.0000,0.0000,-0.0073,0.0005,0.0000,0.0000,-0.0073,0.0005
25.24,-0.0034,-0.0001,-0.0134,0.0025,-0.0034,-0.0001,-0.0134,0.0025
26.32,-0.0184,0.0017,-0.0192,0.0058,-0.0184,0.0017,-0.0192,0.0058
27.33,-0.0318,0.0083,-0.0289,0.0123,-0.0318,0.0083,-0.0289,0.0123
28.33,-0.0422,0.0190,-0.0383,0.0219,-0.0422,0.0190,-0.0383,0.0219
29.43,-0.0485,0.0325,-0.0440,0.0378,-0.0485,0.0325,-0.0440,0.0378
30.44,-0.0504,0.0480,-0.0101,0.0489,-0.0504,0.0480,-0.0101,0.0489
31.57,-0.0471,0.0814,0.0833,0.0045,-0.0471,0.0814,0.0833,0.0045
33.25,0.1375,0.0634,0.1163,-0.0025,0.1375,0.0634,0.1163,-0.0025
33.56,0.4250,-0.2029,0.1718,-0.0194,0.4250,-0.2029,0.1718,-0.0194
