elapsed_s,frontier_x_m,frontier_y_m
2.57,-1.6827,-0.5303
2.57,-1.0827,-0.7803
2.57,-0.0327,-0.6303
2.57,0.4173,-0.7803
2.57,0.5173,-0.6803
2.57,0.4673,-0.3803
2.57,-1.0827,-0.1803
2.57,-1.3827,0.5697
2.57,0.4673,0.8697
2.57,-0.4827,0.8697
5.55,-1.6827,-0.5303
5.55,-0.0327,-0.6303
5.55,0.4173,-0.7803
5.55,0.4673,-0.3803
5.55,-1.0827,-0.1803
5.55,-1.3827,0.5697
5.55,0.4673,0.8697
7.77,-1.6827,-0.5303
7.77,-0.0327,-0.6303
7.77,0.4173,-0.7803
7.77,0.4673,-0.3803
7.77,-1.0827,-0.1803
7.77,-1.3827,0.5697
7.77,0.4673,0.8697
11.57,-1.6827,-0.5303
11.57,-0.0327,-0.6303
11.57,0.4173,-0.7803
11.57,0.4673,-0.3803
11.57,-1.0827,-0.1803
11.57,-1.3827,0.5697
11.57,0.4673,0.8697
13.02,-1.6827,-0.5303
13.02,-0.0327,-0.6303
13.02,0.4173,-0.7803
13.02,0.4673,-0.3803
13.02,-1.0827,-0.1803
13.02,-1.3827,0.5697
13.02,0.4673,0.8697
14.32,-1.6827,-0.5303
14.32,-0.0327,-0.6303
14.32,0.4173,-0.7803
14.32,0.4673,-0.3803
14.32,-1.0827,-0.1803
14.32,-1.3827,0.5697
14.32,0.4673,0.8697
16.18,-1.6827,-0.5303
16.18,-0.0327,-0.6303
16.18,0.4173,-0.7803
16.18,0.4673,-0.3803
16.18,-1.0827,-0.1803
16.18,-1.3827,0.5697
16.18,0.4673,0.8697
17.94,-1.6827,-0.5303
17.94,-0.0327,-0.6303
17.94,0.4173,-0.7803
17.94,0.4673,-0.3803
17.94,-1.0827,-0.1803
17.94,-1.3827,0.5697
17.94,0.4673,0.8697
19.69,-1.6827,-0.5303
19.69,-0.0327,-0.6303
19.69,0.4173,-0.7803
19.69,0.4673,-0.3803
19.69,-1.0827,-0.1803
19.69,-1.3827,0.5697
19.69,0.4673,0.8697
21.66,-1.6827,-0.5303
21.66,-0.0327,-0.6303
21.66,0.4173,-0.7803
21.66,0.4673,-0.3803
21.66,-1.0827,-0.1803
21.66,-1.3827,0.5697
21.66,0.4673,0.8697
23.85,-1.6827,-0.5303
23.85,-0.0327,-0.6303
23.85,0.4173,-0.7803
23.85,0.4673,-0.3803
23.85,-1.0827,-0.1803
23.85,-1.3827,0.5697
23.85,0.4673,0.8697
26.56,-1.6827,-0.5303
26.56,-0.0327,-0.6303
26.56,0.4173,-0.7803
26.56,0.4673,-0.3803
26.56,-1.0827,-0.1803
26.56,-1.3827,0.5697
26.56,0.4673,0.8697
28.50,-1.9327,-0.7803
28.50,0.4673,-0.3803
28.50,-1.0827,-0.1803
28.50,-1.6327,0.2697
28.50,-1.1827,0.7697
28.50,-0.8327,0.8197
28.50,-0.4327,0.9697
29.67,-1.9327,-0.7803
29.67,0.4673,-0.3803
29.67,-1.0827,-0.1803
29.67,-1.6327,0.2697
29.67,-1.1827,0.7697
29.67,-0.8327,0.8197
29.67,-0.4327,0.9697
31.42,-1.6343,-0.2803
31.42,-1.6343,0.2697
31.42,-0.4343,0.9697
33.52,0.4157,-0.3328
33.52,-1.7343,-0.0828
33.52,-1.6343,0.2672
33.52,-2.0343,0.8172
35.40,0.4157,-0.3342
35.40,-1.7343,0.0158
35.40,-1.6343,0.2658
35.40,-2.0343,0.8158
