elapsed_s,area_m2,percent_known,known_cells,total_cells
2.96,4.358,75.13,1743,2320
3.73,4.358,75.13,1743,2320
4.51,4.358,75.13,1743,2320
6.20,4.358,75.13,1743,2320
8.09,4.358,75.13,1743,2320
8.65,4.358,75.13,1743,2320
9.59,4.358,75.13,1743,2320
10.58,4.358,75.13,1743,2320
11.60,4.358,75.13,1743,2320
12.43,4.358,75.13,1743,2320
13.46,4.358,75.13,1743,2320
14.63,4.358,75.13,1743,2320
15.60,4.358,75.13,1743,2320
16.75,4.358,75.13,1743,2320
17.30,4.358,75.13,1743,2320
18.35,4.358,75.13,1743,2320
19.33,4.358,75.13,1743,2320
20.27,4.358,75.13,1743,2320
21.29,4.358,75.13,1743,2320
22.25,4.358,75.13,1743,2320
23.13,4.358,75.13,1743,2320
24.15,4.358,75.13,1743,2320
25.13,4.358,75.13,1743,2320
26.14,4.358,75.13,1743,2320
27.60,4.780,82.41,1912,2320
28.13,4.780,82.41,1912,2320
29.16,4.780,82.41,1912,2320
30.12,4.835,83.36,1934,2320
31.12,4.835,83.36,1934,2320
32.12,4.988,83.89,1995,2378
33.12,5.085,85.53,2034,2378
34.25,5.268,87.10,2107,2419
35.41,5.320,87.97,2128,2419
