elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
21.08,0.2020,-0.2641,0.4146,-0.5422
25.75,-0.2329,0.6243,-0.3388,0.9578
43.87,-1.1770,-0.5832,-1.4888,-0.7422
141.24,0.4263,-0.1405,0.7612,-0.2422
