elapsed_s,x_rel_m,y_rel_m
22.67,0.0000,0.0000
30.26,-0.0196,0.0030
31.33,-0.0395,0.0019
32.39,-0.0541,-0.0019
33.41,-0.0722,-0.0102
34.43,-0.0845,-0.0189
35.53,-0.0954,-0.0291
35.92,-0.1336,-0.0762
37.04,-0.1537,-0.1046
37.47,0.4601,0.1944
37.91,0.4351,0.1027
38.32,0.5425,0.2584
