elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
17.85,0.0000,0.0000,-0.0075,-0.0004,0.0000,0.0000,-0.0075,-0.0004
21.24,-0.0037,-0.0001,-0.0128,-0.0009,-0.0037,-0.0001,-0.0128,-0.0009
22.25,-0.0187,-0.0011,-0.0198,-0.0019,-0.0187,-0.0011,-0.0198,-0.0019
23.28,-0.0286,-0.0023,-0.0324,-0.0041,-0.0286,-0.0023,-0.0324,-0.0041
24.35,-0.0482,-0.0062,-0.0460,-0.0069,-0.0482,-0.0062,-0.0460,-0.0069
25.36,-0.0626,-0.0105,-0.0602,-0.0113,-0.0626,-0.0105,-0.0602,-0.0113
26.41,-0.0719,-0.0142,-0.0757,-0.0177,-0.0719,-0.0142,-0.0757,-0.0177
27.45,-0.0898,-0.0231,-0.0704,-0.0181,-0.0898,-0.0231,-0.0704,-0.0181
28.54,-0.1062,-0.0344,-0.0124,-0.0020,-0.1062,-0.0344,-0.0124,-0.0020
28.85,-0.0216,-0.0084,0.0975,0.0305,-0.0216,-0.0084,0.0975,0.0305
29.25,0.2275,0.0700,0.2158,0.0664,0.2275,0.0700,0.2158,0.0664
29.55,0.4777,0.1487,0.3373,0.1045,0.4777,0.1487,0.3373,0.1045
30.61,0.5014,0.1562,0.4409,0.1370,0.5014,0.1562,0.4409,0.1370
33.59,0.5015,0.1562,0.4927,0.1531,0.5015,0.1562,0.4927,0.1531
44.24,0.4961,0.1538,0.4908,0.1519,0.4961,0.1538,0.4908,0.1519
45.30,0.4866,0.1506,0.4817,0.1474,0.4866,0.1506,0.4817,0.1474
46.35,0.4683,0.1425,0.4700,0.1399,0.4683,0.1425,0.4700,0.1399
47.45,0.4562,0.1337,0.4600,0.1276,0.4562,0.1337,0.4600,0.1276
48.58,0.4428,0.1190,0.5803,0.2152,0.4428,0.1190,0.5803,0.2152
49.65,0.4459,0.0924,0.7053,0.3029,0.4459,0.0924,0.7053,0.3029
50.24,1.0883,0.5884,0.8296,0.4255,1.0883,0.5884,0.8296,0.4255
51.28,1.0934,0.5808,0.9573,0.5488,1.0934,0.5808,0.9573,0.5488
51.86,1.0776,0.7471,1.0871,0.6658,1.0776,0.7471,1.0871,0.6658
52.95,1.0812,0.7352,1.0878,0.6864,1.0812,0.7352,1.0878,0.6864
53.65,1.0948,0.6775,1.0893,0.7028,1.0948,0.6775,1.0893,0.7028
54.73,1.0920,0.6916,1.0985,0.6719,1.0920,0.6916,1.0985,0.6719
55.75,1.1007,0.6626,1.1109,0.6297,1.1007,0.6626,1.1109,0.6297
56.64,1.1237,0.5926,1.1224,0.6108,1.1237,0.5926,1.1224,0.6108
57.24,1.1434,0.5243,1.1284,0.6120,1.1434,0.5243,1.1284,0.6120
58.25,1.1522,0.5831,1.1408,0.6107,1.1522,0.5831,1.1408,0.6107
59.25,1.1220,0.6971,1.1468,0.6249,1.1220,0.6971,1.1468,0.6249
60.07,1.1625,0.6562,1.1420,0.6746,1.1625,0.6562,1.1420,0.6746
61.15,1.1541,0.6639,1.1492,0.7079,1.1541,0.6639,1.1492,0.7079
61.25,1.1191,0.7729,1.1762,0.7131,1.1191,0.7729,1.1762,0.7131
61.95,1.1883,0.7494,1.1994,0.7273,1.1883,0.7494,1.1994,0.7273
62.72,1.2572,0.7231,1.2161,0.7451,1.2572,0.7231,1.2161,0.7451
63.74,1.2782,0.7274,1.2579,0.7362,1.2782,0.7274,1.2579,0.7362
64.84,1.2374,0.7525,1.2676,0.7379,1.2374,0.7525,1.2676,0.7379
65.86,1.3283,0.7287,1.2770,0.7430,1.3283,0.7287,1.2770,0.7430
66.56,1.2371,0.7577,1.2801,0.7563,1.2371,0.7577,1.2801,0.7563
66.85,1.3040,0.7486,1.3041,0.7643,1.3040,0.7486,1.3041,0.7643
67.95,1.2939,0.7938,1.2953,0.7820,1.2939,0.7938,1.2953,0.7820
68.55,1.3571,0.7929,1.3125,0.7980,1.3571,0.7929,1.3125,0.7980
68.97,1.2844,0.8173,1.2964,0.8134,1.2844,0.8173,1.2964,0.8134
70.07,1.3230,0.8376,1.2936,0.8222,1.3230,0.8376,1.2936,0.8222
70.27,1.2236,0.8256,1.2757,0.8330,1.2236,0.8256,1.2757,0.8330
71.25,1.2800,0.8378,1.2756,0.8404,1.2800,0.8378,1.2756,0.8404
72.25,1.2673,0.8464,1.2526,0.8305,1.2673,0.8464,1.2526,0.8305
73.27,1.2843,0.8546,1.2271,0.8048,1.2843,0.8546,1.2271,0.8048
73.86,1.2076,0.7882,1.1956,0.7800,1.2076,0.7882,1.1956,0.7800
74.05,1.0966,0.6970,1.1548,0.7473,1.0966,0.6970,1.1548,0.7473
75.05,1.1223,0.7140,1.0792,0.6966,1.1223,0.7140,1.0792,0.6966
76.25,1.0633,0.6825,0.9924,0.6473,1.0633,0.6825,0.9924,0.6473
76.55,0.9065,0.6010,0.9358,0.6248,0.9065,0.6010,0.9358,0.6248
76.95,0.7733,0.5418,0.8839,0.6098,0.7733,0.5418,0.8839,0.6098
77.55,0.8137,0.5845,0.8519,0.6123,0.8137,0.5845,0.8519,0.6123
78.25,0.8628,0.6391,0.8574,0.6416,0.8628,0.6391,0.8574,0.6416
78.96,0.9033,0.6950,0.8215,0.6170,0.9033,0.6950,0.8215,0.6170
79.73,0.9340,0.7476,0.7833,0.5971,0.9340,0.7476,0.7833,0.5971
80.79,0.5935,0.4190,0.7391,0.5787,0.5935,0.4190,0.7391,0.5787
81.35,0.6228,0.4850,0.6763,0.5370,0.6228,0.4850,0.6763,0.5370
81.97,0.6417,0.5470,0.5878,0.4581,0.6417,0.5470,0.5878,0.4581
82.63,0.5897,0.4863,0.5625,0.4556,0.5897,0.4863,0.5625,0.4556
