elapsed_s,area_m2,percent_known,known_cells,total_cells
2.41,4.198,76.18,1679,2204
4.29,4.198,76.18,1679,2204
5.63,4.198,76.18,1679,2204
8.31,4.198,76.18,1679,2204
10.86,4.198,76.18,1679,2204
13.35,4.198,76.18,1679,2204
15.42,4.198,76.18,1679,2204
17.05,4.198,76.18,1679,2204
18.91,4.198,76.18,1679,2204
20.69,4.198,76.18,1679,2204
22.53,4.198,76.18,1679,2204
24.45,4.198,76.18,1679,2204
26.45,4.198,76.18,1679,2204
28.46,4.198,76.18,1679,2204
30.70,4.685,82.85,1874,2262
32.44,4.808,85.01,1923,2262
34.45,4.810,85.06,1924,2262
36.44,4.813,85.10,1925,2262
38.44,4.818,85.19,1927,2262
40.55,4.818,85.19,1922,2262
42.44,4.835,85.50,1934,2262
44.45,4.900,86.65,1960,2262
46.49,4.920,87.00,1968,2262
48.46,4.920,87.00,1946,2262
50.94,4.953,86.09,1981,2301
52.45,4.955,86.14,1982,2301
54.50,4.955,86.14,1972,2301
56.45,4.955,86.14,1972,2301
58.95,4.955,86.14,1972,2301
60.92,4.955,86.14,1973,2301
62.45,4.955,86.14,1973,2301
64.45,4.955,86.14,1974,2301
66.47,4.955,86.14,1971,2301
68.85,5.070,88.14,2028,2301
70.62,5.158,89.66,2063,2301
72.45,5.358,93.13,2143,2301
74.83,5.378,93.48,2151,2301
76.45,5.378,93.48,2151,2301
78.49,5.378,93.48,2151,2301
80.45,5.378,93.48,2151,2301
82.46,5.380,93.52,2152,2301
84.47,5.380,93.52,2152,2301
